verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Rhaphoneis elegans,diatoms,Rhaphoneis,Rhaphoneis elegans,elegans,
Pullenia sp. (q),benthic_forams,Pullenia,Pullenia sp.,sp.,
Neochiastozygus perfectus,nannofossils,Neochiastozygus,Neochiastozygus perfectus,perfectus,
Coscinodiscus monicae,diatoms,Coscinodiscus,Coscinodiscus monicae,monicae,
Acanthosphaera haliformis (q),radiolarians,Acanthosphaera,Acanthosphaera haliformis,haliformis,
Catapsydrax echinatus,planktic_forams,Catapsydrax,Catapsydrax echinatus,echinatus,
Heterolepa kullenbergi,benthic_forams,Heterolepa,Heterolepa kullenbergi,kullenbergi,
Globorotalia continuosa (q),planktic_forams,Globorotalia,Globorotalia continuosa,continuosa,
Cyclococcolithina formosa,nannofossils,Cyclococcolithina,Cyclococcolithina formosa,formosa,
Millioudodinium guiseppei (q),dinoflagellates,Millioudodinium,Millioudodinium guiseppei,guiseppei,
Markalius variabilis,nannofossils,Markalius,Markalius variabilis,variabilis,
Syracosphaera histrica,nannofossils,Syracosphaera,Syracosphaera histrica,histrica,
Rugoglobigerina hexacamerata,planktic_forams,Rugoglobigerina,Rugoglobigerina hexacamerata,hexacamerata,
Wetzeliella astra (q),dinoflagellates,Wetzeliella,Wetzeliella astra,astra,
Lychnocanoma sp.,radiolarians,Lychnocanoma,Lychnocanoma sp.,sp.,
Uvigerina hollicki,benthic_forams,Uvigerina,Uvigerina hollicki,hollicki,
Gephyrocapsa producta (q),nannofossils,Gephyrocapsa,Gephyrocapsa producta,producta,
Triceratium sectum,diatoms,Triceratium,Triceratium sectum,sectum,
Pulleniatina primalis,planktic_forams,Pulleniatina,Pulleniatina primalis,primalis,
Discorbinella bertheloti,benthic_forams,Discorbinella,Discorbinella bertheloti,bertheloti,
Spongaster pentas,radiolarians,Spongaster,Spongaster pentas,pentas,
Thalassionema hirosakiensis,diatoms,Thalassionema,Thalassionema hirosakiensis,hirosakiensis,
Spiniferites ramosus ramosus,dinoflagellates,Spiniferites,Spiniferites ramosus ramosus,ramosus,ramosus
Bachmannocena sp.,silicoflagellates,Bachmannocena,Bachmannocena sp.,sp.,
Discoaster hamatus (q),nannofossils,Discoaster,Discoaster hamatus,hamatus,
Abyssamina poagi,benthic_forams,Abyssamina,Abyssamina poagi,poagi,
Cytheropteron inaquivalve (q),ostracods,Cytheropteron,Cytheropteron inaquivalve,inaquivalve,
Dictyocha deflandrei deflandrei,silicoflagellates,Dictyocha,Dictyocha deflandrei deflandrei,deflandrei,deflandrei
Tubaformis unicornis,diatoms,Tubaformis,Tubaformis unicornis,unicornis,
Bachmannocena venusta,silicoflagellates,Bachmannocena,Bachmannocena venusta,venusta,
Globocassidulina bicornis,benthic_forams,Globocassidulina,Globocassidulina bicornis,bicornis,
Lithodesmium minusculum (q),diatoms,Lithodesmium,Lithodesmium minusculum,minusculum,
Ellipsonodosaria mappa,benthic_forams,Ellipsonodosaria,Ellipsonodosaria mappa,mappa,
Globorotalia miozea conomiozea (q),planktic_forams,Globorotalia,Globorotalia miozea conomiozea,miozea,conomiozea
Meliaceae,pollen,Meliaceae,Meliaceae,,
Cibicidoides ungerianus (q),benthic_forams,Cibicidoides,Cibicidoides ungerianus,ungerianus,
Globorotalia humerosa (q),planktic_forams,Globorotalia,Globorotalia humerosa,humerosa,
Bolivina simpsoni (q),benthic_forams,Bolivina,Bolivina simpsoni,simpsoni,
Pseudorocella barbadense,diatoms,Pseudorocella,Pseudorocella barbadense,barbadense,
Carpocanistrum pulchrum (q),radiolarians,Carpocanistrum,Carpocanistrum pulchrum,pulchrum,
Tholospyris scaphipes,radiolarians,Tholospyris,Tholospyris scaphipes,scaphipes,
Spongurus pylomaticus,radiolarians,Spongurus,Spongurus pylomaticus,pylomaticus,
Pseudorocella corona,silicoflagellates,Pseudorocella,Pseudorocella corona,corona,
Parathranium californicum,ebridians,Parathranium,Parathranium californicum,californicum,
Mesocena oamaruensis oamaruensis,silicoflagellates,Mesocena,Mesocena oamaruensis oamaruensis,oamaruensis,oamaruensis
Deflandrea cretacea,dinoflagellates,Deflandrea,Deflandrea cretacea,cretacea,
Denticulopsis lauta,diatoms,Denticulopsis,Denticulopsis lauta,lauta,
Wetzeliella glabra,dinoflagellates,Wetzeliella,Wetzeliella glabra,glabra,
Discoaster prepentaradiatus,nannofossils,Discoaster,Discoaster prepentaradiatus,prepentaradiatus,
Globigerina pseudodruryi,planktic_forams,Globigerina,Globigerina pseudodruryi,pseudodruryi,
Cytherella volgata,ostracods,Cytherella,Cytherella volgata,volgata,
Lenticulina velascoensis,benthic_forams,Lenticulina,Lenticulina velascoensis,velascoensis,
Globorotalia tumida subsp.,planktic_forams,Globorotalia,Globorotalia tumida subsp.,tumida,subsp.
Gladius pacificus minor,diatoms,Gladius,Gladius pacificus minor,pacificus,minor
Hantkenina inflata,planktic_forams,Hantkenina,Hantkenina inflata,inflata,
Osmundacidites wellmanii,pollen,Osmundacidites,Osmundacidites wellmanii,wellmanii,
Syracosphaera sp.,nannofossils,Syracosphaera,Syracosphaera sp.,sp.,
Globorotalia cerroazulensis cunialensis,planktic_forams,Globorotalia,Globorotalia cerroazulensis cunialensis,cerroazulensis,cunialensis
Globigerapsis index,planktic_forams,Globigerapsis,Globigerapsis index,index,
Globorotalia crassaformis viola (q),planktic_forams,Globorotalia,Globorotalia crassaformis viola,crassaformis,viola
Fissurina subformosa,benthic_forams,Fissurina,Fissurina subformosa,subformosa,
Antarctissa longa,radiolarians,Antarctissa,Antarctissa longa,longa,
Dentalina communis,benthic_forams,Dentalina,Dentalina communis,communis,
Sphenolithus distentus (q),nannofossils,Sphenolithus,Sphenolithus distentus,distentus,
Macrora barbadense,diatoms,Macrora,Macrora barbadense,barbadense,
Dictyocha byronalis (q),silicoflagellates,Dictyocha,Dictyocha byronalis,byronalis,
Spongaster tetras tetras,radiolarians,Spongaster,Spongaster tetras tetras,tetras,tetras
Diartus hughesi,radiolarians,Diartus,Diartus hughesi,hughesi,
Gyroidinoides jarvisi,benthic_forams,Gyroidinoides,Gyroidinoides jarvisi,jarvisi,
Rhizosolenia aerbetata,diatoms,Rhizosolenia,Rhizosolenia aerbetata,aerbetata,
Pleurostomella subnodosa,benthic_forams,Pleurostomella,Pleurostomella subnodosa,subnodosa,
Actinoptychus splendens (q),diatoms,Actinoptychus,Actinoptychus splendens,splendens,
Globoquadrina altispira conica,planktic_forams,Globoquadrina,Globoquadrina altispira conica,altispira,conica
Charcotia actinochilus,diatoms,Charcotia,Charcotia actinochilus,actinochilus,
Micrantholithus sp. (q),nannofossils,Micrantholithus,Micrantholithus sp.,sp.,
Discoaster pseudovariabilis,nannofossils,Discoaster,Discoaster pseudovariabilis,pseudovariabilis,
Marthasterites contortus (q),nannofossils,Marthasterites,Marthasterites contortus,contortus,
Theocamptra marylandica (q),radiolarians,Theocamptra,Theocamptra marylandica,marylandica,
Paradictyocha dumitricai,silicoflagellates,Paradictyocha,Paradictyocha dumitricai,dumitricai,
Dinopterygium cladoides,dinoflagellates,Dinopterygium,Dinopterygium cladoides,cladoides,
Micula mura,nannofossils,Micula,Micula mura,mura,
Catapsydrax martini s.s.,planktic_forams,Catapsydrax,Catapsydrax martini s.s.,martini,s.s.
Orbulina sp.,planktic_forams,Orbulina,Orbulina sp.,sp.,
Aulacosira islandica,diatoms,Aulacosira,Aulacosira islandica,islandica,
Bulimina spicata,benthic_forams,Bulimina,Bulimina spicata,spicata,
Cussia paleacea,diatoms,Cussia,Cussia paleacea,paleacea,
Hormosina carpenteri,benthic_forams,Hormosina,Hormosina carpenteri,carpenteri,
Corylus sp.,pollen,Corylus,Corylus sp.,sp.,
Mesocena quadrangula s.ampl,silicoflagellates,Mesocena,Mesocena quadrangula s.ampl,quadrangula,s.ampl
Anthocyrtella spatiosa,radiolarians,Anthocyrtella,Anthocyrtella spatiosa,spatiosa,
Globorotalia tadjikistanensis,planktic_forams,Globorotalia,Globorotalia tadjikistanensis,tadjikistanensis,
Eucyrtidium asanoi,radiolarians,Eucyrtidium,Eucyrtidium asanoi,asanoi,
Actinomma archadophorum,radiolarians,Actinomma,Actinomma archadophorum,archadophorum,
Paratrochamminoides irregularis (q),benthic_forams,Paratrochamminoides,Paratrochamminoides irregularis,irregularis,
Reticulofenestra hillae,nannofossils,Reticulofenestra,Reticulofenestra hillae,hillae,
Coscinodiscus furcatus,diatoms,Coscinodiscus,Coscinodiscus furcatus,furcatus,
Braarudosphaera turbinea,nannofossils,Braarudosphaera,Braarudosphaera turbinea,turbinea,
Coscinodiscus nodulifer (q),diatoms,Coscinodiscus,Coscinodiscus nodulifer,nodulifer,
Distephanus speculum speculum cannopilea-hexacantha,silicoflagellates,Distephanus,Distephanus speculum speculum cannopilea-hexacantha,speculum,
Impagidinium sp.,dinoflagellates,Impagidinium,Impagidinium sp.,sp.,
Pterycorys ob,radiolarians,Pterycorys,Pterycorys ob,ob,
Cymatopleura elliptica,diatoms,Cymatopleura,Cymatopleura elliptica,elliptica,
Pinnularia subcapitata,diatoms,Pinnularia,Pinnularia subcapitata,subcapitata,
Pseudodimerogramma filiformis,diatoms,Pseudodimerogramma,Pseudodimerogramma filiformis,filiformis,
Xanthiopyxis ovalis,diatoms,Xanthiopyxis,Xanthiopyxis ovalis,ovalis,
Cocconeis decipiens,diatoms,Cocconeis,Cocconeis decipiens,decipiens,
Cannartus laticonus (q),radiolarians,Cannartus,Cannartus laticonus,laticonus,
Navicula humerosa,diatoms,Navicula,Navicula humerosa,humerosa,
Gartnerago obliquum,nannofossils,Gartnerago,Gartnerago obliquum,obliquum,
Prinsius martinii,nannofossils,Prinsius,Prinsius martinii,martinii,
Nitzschia kolaczeckii,diatoms,Nitzschia,Nitzschia kolaczeckii,kolaczeckii,
Globorotalia angulata,planktic_forams,Globorotalia,Globorotalia angulata,angulata,
Fragilaria hirosakiensis,diatoms,Fragilaria,Fragilaria hirosakiensis,hirosakiensis,
Cyclotella pygmaea,diatoms,Cyclotella,Cyclotella pygmaea,pygmaea,
Naviculopsis pacifica pansa,silicoflagellates,Naviculopsis,Naviculopsis pacifica pansa,pacifica,pansa
Mesocena elliptica diodon,silicoflagellates,Mesocena,Mesocena elliptica diodon,elliptica,diodon
Amaurolithus tricorniculatus (q),nannofossils,Amaurolithus,Amaurolithus tricorniculatus,tricorniculatus,
Campylosphaera eodela,nannofossils,Campylosphaera,Campylosphaera eodela,eodela,
Triceraspyris coronatus,radiolarians,Triceraspyris,Triceraspyris coronatus,coronatus,
Cestodiscus pulchellus novazealandica,diatoms,Cestodiscus,Cestodiscus pulchellus novazealandica,pulchellus,novazealandica
Pterocodon campana (q),radiolarians,Pterocodon,Pterocodon campana,campana,
Cibicides westi,benthic_forams,Cibicides,Cibicides westi,westi,
Cambretaceae,pollen,Cambretaceae,Cambretaceae,,
Lagena distoma,benthic_forams,Lagena,Lagena distoma,distoma,
Discoaster brouweri rutellus,nannofossils,Discoaster,Discoaster brouweri rutellus,brouweri,rutellus
Discoaster sublodoensis (q),nannofossils,Discoaster,Discoaster sublodoensis,sublodoensis,
Distephanus sp.,silicoflagellates,Distephanus,Distephanus sp.,sp.,
Guembelitria stavensis,planktic_forams,Guembelitria,Guembelitria stavensis,stavensis,
Elphidium pulvereum,benthic_forams,Elphidium,Elphidium pulvereum,pulvereum,
Fissurina bisulcata,benthic_forams,Fissurina,Fissurina bisulcata,bisulcata,
Gleicheniidites senonicus,pollen,Gleicheniidites,Gleicheniidites senonicus,senonicus,
Chiloguembelina subtriangularis,planktic_forams,Chiloguembelina,Chiloguembelina subtriangularis,subtriangularis,
Lamptonium fabaeforme constrictum,radiolarians,Lamptonium,Lamptonium fabaeforme constrictum,fabaeforme,constrictum
Discoasteroides kuepperi,nannofossils,Discoasteroides,Discoasteroides kuepperi,kuepperi,
Psilatricolporites operculatus,pollen,Psilatricolporites,Psilatricolporites operculatus,operculatus,
Nonionella turgida digitata,benthic_forams,Nonionella,Nonionella turgida digitata,turgida,digitata
Cyclolithella annulus,nannofossils,Cyclolithella,Cyclolithella annulus,annulus,
Coscinodiscus deformans,diatoms,Coscinodiscus,Coscinodiscus deformans,deformans,
Turborotalia quinqueloba,planktic_forams,Turborotalia,Turborotalia quinqueloba,quinqueloba,
Distephanus antiquus,silicoflagellates,Distephanus,Distephanus antiquus,antiquus,
Globorotalia hirsuta praehirsuta (q),planktic_forams,Globorotalia,Globorotalia hirsuta praehirsuta,hirsuta,praehirsuta
Liriospyris globosa,radiolarians,Liriospyris,Liriospyris globosa,globosa,
Lenticulina gibba,benthic_forams,Lenticulina,Lenticulina gibba,gibba,
Actiniscus radicula,dinoflagellates,Actiniscus,Actiniscus radicula,radicula,
Antarctissa equiceps,radiolarians,Antarctissa,Antarctissa equiceps,equiceps,
Sceptroneis gracilis,diatoms,Sceptroneis,Sceptroneis gracilis,gracilis,
Thalassiosira gravida,diatoms,Thalassiosira,Thalassiosira gravida,gravida,
Carrudinium harlandi,dinoflagellates,Carrudinium,Carrudinium harlandi,harlandi,
Hyperammina cylindrica,benthic_forams,Hyperammina,Hyperammina cylindrica,cylindrica,
Quinqueloculina semulinulum,benthic_forams,Quinqueloculina,Quinqueloculina semulinulum,semulinulum,
Streptochilus sp.,planktic_forams,Streptochilus,Streptochilus sp.,sp.,
Parathranium intermedium,ebridians,Parathranium,Parathranium intermedium,intermedium,
Acarinina bullbrooki,planktic_forams,Acarinina,Acarinina bullbrooki,bullbrooki,
Pseudopodosira corolla,diatoms,Pseudopodosira,Pseudopodosira corolla,corolla,
Globigerirella siphonifera,planktic_forams,Globigerirella,Globigerirella siphonifera,siphonifera,
Polysphaeridium subtile,dinoflagellates,Polysphaeridium,Polysphaeridium subtile,subtile,
Compositae (high-spined),pollen,Compositae,Compositae,,
Triorites harrisii,pollen,Triorites,Triorites harrisii,harrisii,
Lipmanella dictyoceras,radiolarians,Lipmanella,Lipmanella dictyoceras,dictyoceras,
Myllocercion sp.,radiolarians,Myllocercion,Myllocercion sp.,sp.,
Lophochytris vespertilio,radiolarians,Lophochytris,Lophochytris vespertilio,vespertilio,
Distephanus speculum triommata (q),silicoflagellates,Distephanus,Distephanus speculum triommata,speculum,triommata
Gomphonema gracilis,diatoms,Gomphonema,Gomphonema gracilis,gracilis,
Anaulus subantarcticus,diatoms,Anaulus,Anaulus subantarcticus,subantarcticus,
Discoaster challengerii,nannofossils,Discoaster,Discoaster challengerii,challengerii,
Amaranthaceae,pollen,Amaranthaceae,Amaranthaceae,,
Lophodolithus acutus (q),nannofossils,Lophodolithus,Lophodolithus acutus,acutus,
Stetsonia danvillensis,benthic_forams,Stetsonia,Stetsonia danvillensis,danvillensis,
Globorotalia quetra,planktic_forams,Globorotalia,Globorotalia quetra,quetra,
Globigerina turgida,planktic_forams,Globigerina,Globigerina turgida,turgida,
Bulimina mexicana,benthic_forams,Bulimina,Bulimina mexicana,mexicana,
Globigerinoides trilobus fistulosus (q),planktic_forams,Globigerinoides,Globigerinoides trilobus fistulosus,trilobus,fistulosus
Lycopodiaceae,pollen,Lycopodiaceae,Lycopodiaceae,,
Cyclococcolithus leptoporus,nannofossils,Cyclococcolithus,Cyclococcolithus leptoporus,leptoporus,
Pulleniatina obliquiloculata primalis,planktic_forams,Pulleniatina,Pulleniatina obliquiloculata primalis,obliquiloculata,primalis
Anomalinoides pinguiglabra (q),benthic_forams,Anomalinoides,Anomalinoides pinguiglabra,pinguiglabra,
Globigerinoides sacculifer (q),planktic_forams,Globigerinoides,Globigerinoides sacculifer,sacculifer,
Trinacria pileolus,diatoms,Trinacria,Trinacria pileolus,pileolus,
Actinomma medianum,radiolarians,Actinomma,Actinomma medianum,medianum,
Rotorbinella lomaensis,benthic_forams,Rotorbinella,Rotorbinella lomaensis,lomaensis,
Naviculopsis sicca,silicoflagellates,Naviculopsis,Naviculopsis sicca,sicca,
Perichlamidium limbatum (q),radiolarians,Perichlamidium,Perichlamidium limbatum,limbatum,
Articulina tubulosa,benthic_forams,Articulina,Articulina tubulosa,tubulosa,
Globorotalia crassula viola,planktic_forams,Globorotalia,Globorotalia crassula viola,crassula,viola
Cassidulina braziliensis,benthic_forams,Cassidulina,Cassidulina braziliensis,braziliensis,
Guembelina cubensis,planktic_forams,Guembelina,Guembelina cubensis,cubensis,
Siphonina lamarckana,benthic_forams,Siphonina,Siphonina lamarckana,lamarckana,
Aragonia ouezzanensis,benthic_forams,Aragonia,Aragonia ouezzanensis,ouezzanensis,
Globorotalia humerosa praehumerosa,planktic_forams,Globorotalia,Globorotalia humerosa praehumerosa,humerosa,praehumerosa
Siphostichoartus corona (q),radiolarians,Siphostichoartus,Siphostichoartus corona,corona,
Bulimina denudata,benthic_forams,Bulimina,Bulimina denudata,denudata,
Cosmiodiscus insignis triangula,diatoms,Cosmiodiscus,Cosmiodiscus insignis triangula,insignis,triangula
Globoquadrina tapuriensis,planktic_forams,Globoquadrina,Globoquadrina tapuriensis,tapuriensis,
Hormosina ovulum,benthic_forams,Hormosina,Hormosina ovulum,ovulum,
Theocampe sp.,radiolarians,Theocampe,Theocampe sp.,sp.,
Hexacontium pachydermum,radiolarians,Hexacontium,Hexacontium pachydermum,pachydermum,
Uvigerina senticosa,benthic_forams,Uvigerina,Uvigerina senticosa,senticosa,
Globorotalia possagnoensis,planktic_forams,Globorotalia,Globorotalia possagnoensis,possagnoensis,
Heterolepa rugosa (q),benthic_forams,Heterolepa,Heterolepa rugosa,rugosa,
Sethoconus sp.,radiolarians,Sethoconus,Sethoconus sp.,sp.,
Lenticulina submamillagera,benthic_forams,Lenticulina,Lenticulina submamillagera,submamillagera,
Dictyocha aspera pygmaea,silicoflagellates,Dictyocha,Dictyocha aspera pygmaea,aspera,pygmaea
Neogloboquadrina humerosa,planktic_forams,Neogloboquadrina,Neogloboquadrina humerosa,humerosa,
Chaetoceros sp. (bristles),diatoms,Chaetoceros,Chaetoceros sp.,sp.,
Discolithina japonica (q),nannofossils,Discolithina,Discolithina japonica,japonica,
Neogloboquadrina humerosa (q),planktic_forams,Neogloboquadrina,Neogloboquadrina humerosa,humerosa,
Rectuvigerina spinea,benthic_forams,Rectuvigerina,Rectuvigerina spinea,spinea,
Coscinodiscus obovatus,diatoms,Coscinodiscus,Coscinodiscus obovatus,obovatus,
Cribrosphaera linea,nannofossils,Cribrosphaera,Cribrosphaera linea,linea,
Cribrostomoides subglobosus,benthic_forams,Cribrostomoides,Cribrostomoides subglobosus,subglobosus,
Coscinodiscus vigilans,diatoms,Coscinodiscus,Coscinodiscus vigilans,vigilans,
Magnolia sp.,pollen,Magnolia,Magnolia sp.,sp.,
Globorotalia sp. (q),planktic_forams,Globorotalia,Globorotalia sp.,sp.,
Parathranium tenuipes,ebridians,Parathranium,Parathranium tenuipes,tenuipes,
Ehrenbergina bradyi,benthic_forams,Ehrenbergina,Ehrenbergina bradyi,bradyi,
Cladogramma californicum,diatoms,Cladogramma,Cladogramma californicum,californicum,
Lamprocyclas margatensis,radiolarians,Lamprocyclas,Lamprocyclas margatensis,margatensis,
Spongopyle insolita,radiolarians,Spongopyle,Spongopyle insolita,insolita,
Tricolpites alveolatus,pollen,Tricolpites,Tricolpites alveolatus,alveolatus,
Dracodinium varilongituda,dinoflagellates,Dracodinium,Dracodinium varilongituda,varilongituda,
Siphotextularia heterostoma,benthic_forams,Siphotextularia,Siphotextularia heterostoma,heterostoma,
Globorotalia conica,planktic_forams,Globorotalia,Globorotalia conica,conica,
Ericsonia ovalis,nannofossils,Ericsonia,Ericsonia ovalis,ovalis,
Helicopontosphaera granulata,nannofossils,Helicopontosphaera,Helicopontosphaera granulata,granulata,
Cibicidoides cicatricosus,benthic_forams,Cibicidoides,Cibicidoides cicatricosus,cicatricosus,
Biddulphia alternans,diatoms,Biddulphia,Biddulphia alternans,alternans,
Chiasmolithus frequens,nannofossils,Chiasmolithus,Chiasmolithus frequens,frequens,
Ericsonia eopelagica (q),nannofossils,Ericsonia,Ericsonia eopelagica,eopelagica,
Dimerogramma marinum,diatoms,Dimerogramma,Dimerogramma marinum,marinum,
