verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Kisselovia edwardsii,dinoflagellates,Kisselovia,Kisselovia edwardsii,edwardsii,
Turbiosphaera filosa (q),dinoflagellates,Turbiosphaera,Turbiosphaera filosa,filosa,
Subbotina eocaena (q),planktic_forams,Subbotina,Subbotina eocaena,eocaena,
Hemiaulus elegans,diatoms,Hemiaulus,Hemiaulus elegans,elegans,
Reticulofenestra coenura,nannofossils,Reticulofenestra,Reticulofenestra coenura,coenura,
Actinoptychus heliopleta,diatoms,Actinoptychus,Actinoptychus heliopleta,heliopleta,
Thoracosphaera granifera,nannofossils,Thoracosphaera,Thoracosphaera granifera,granifera,
Globorotalia sphericonomiozea,planktic_forams,Globorotalia,Globorotalia sphericonomiozea,sphericonomiozea,
Lipmanella sp. group,radiolarians,Lipmanella,Lipmanella sp. group,sp.,group
Distephanus crux longispina,silicoflagellates,Distephanus,Distephanus crux longispina,crux,longispina
Stetsonia danvillensis,benthic_forams,Stetsonia,Stetsonia danvillensis,danvillensis,
Distephanus polyactis,silicoflagellates,Distephanus,Distephanus polyactis,polyactis,
Prinsius martinii (q),nannofossils,Prinsius,Prinsius martinii,martinii,
Thalassiosira antarctica (q),diatoms,Thalassiosira,Thalassiosira antarctica,antarctica,
Euchitonia furcata,radiolarians,Euchitonia,Euchitonia furcata,furcata,
Praecymatosira monomembranacea,diatoms,Praecymatosira,Praecymatosira monomembranacea,monomembranacea,
Octopyle stenozona,radiolarians,Octopyle,Octopyle stenozona,stenozona,
Asterocyclina penuria,benthic_forams,Asterocyclina,Asterocyclina penuria,penuria,
Mesocena elliptica verrucosa,silicoflagellates,Mesocena,Mesocena elliptica verrucosa,elliptica,verrucosa
Spirocyrtis subscalaris,radiolarians,Spirocyrtis,Spirocyrtis subscalaris,subscalaris,
Orthomorphina heterosculpta,benthic_forams,Orthomorphina,Orthomorphina heterosculpta,heterosculpta,
Skeletonema spinosa,diatoms,Skeletonema,Skeletonema spinosa,spinosa,
Distephanus octonarius,silicoflagellates,Distephanus,Distephanus octonarius,octonarius,
Rucinolithus hayi (q),nannofossils,Rucinolithus,Rucinolithus hayi,hayi,
Globigerina globorotaloidea,planktic_forams,Globigerina,Globigerina globorotaloidea,globorotaloidea,
Ilex sp.,pollen,Ilex,Ilex sp.,sp.,
Turborotalia pachyderma,planktic_forams,Turborotalia,Turborotalia pachyderma,pachyderma,
Calocyclas semipolita (q),radiolarians,Calocyclas,Calocyclas semipolita,semipolita,
Nonionella bradii (q),benthic_forams,Nonionella,Nonionella bradii,bradii,
Catapsydrax africanus,planktic_forams,Catapsydrax,Catapsydrax africanus,africanus,
Neogloboquadrina pachyderma s. l.,planktic_forams,Neogloboquadrina,Neogloboquadrina pachyderma s. l.,pachyderma,
Virola sp.,pollen,Virola,Virola sp.,sp.,
Thecosphaerella ptomatus,radiolarians,Thecosphaerella,Thecosphaerella ptomatus,ptomatus,
Globorotalia crassaformis tosaensis,planktic_forams,Globorotalia,Globorotalia crassaformis tosaensis,crassaformis,tosaensis
Liostephania sp.,diatoms,Liostephania,Liostephania sp.,sp.,
Stylodictya multispina (q),radiolarians,Stylodictya,Stylodictya multispina,multispina,
Lamptonium fabaeforme (q),radiolarians,Lamptonium,Lamptonium fabaeforme,fabaeforme,
Bolivina woodringii (q),benthic_forams,Bolivina,Bolivina woodringii,woodringii,
Diatoma hiemale mesodon,diatoms,Diatoma,Diatoma hiemale mesodon,hiemale,mesodon
Gyroidinoides soldanii,benthic_forams,Gyroidinoides,Gyroidinoides soldanii,soldanii,
Buliminella elegantissima,benthic_forams,Buliminella,Buliminella elegantissima,elegantissima,
Cassidulina tumida,benthic_forams,Cassidulina,Cassidulina tumida,tumida,
Sphaeroidinella sp.,planktic_forams,Sphaeroidinella,Sphaeroidinella sp.,sp.,
Pterotheca cretacea,diatoms,Pterotheca,Pterotheca cretacea,cretacea,
Hexacontium laevigatum,radiolarians,Hexacontium,Hexacontium laevigatum,laevigatum,
Disolenia sp.,radiolarians,Disolenia,Disolenia sp.,sp.,
Uvigerina spinulosa,benthic_forams,Uvigerina,Uvigerina spinulosa,spinulosa,
Denticula elegans,diatoms,Denticula,Denticula elegans,elegans,
Helicosphaera carteri (q),nannofossils,Helicosphaera,Helicosphaera carteri,carteri,
Brigantedinium auranteum,dinoflagellates,Brigantedinium,Brigantedinium auranteum,auranteum,
Pleurostomella subglobosa (q),benthic_forams,Pleurostomella,Pleurostomella subglobosa,subglobosa,
Zygolithus chiastus,nannofossils,Zygolithus,Zygolithus chiastus,chiastus,
Globigerinoides triloculinoides,planktic_forams,Globigerinoides,Globigerinoides triloculinoides,triloculinoides,
Triceratium cruciformis,diatoms,Triceratium,Triceratium cruciformis,cruciformis,
Lagena vulgaris (q),benthic_forams,Lagena,Lagena vulgaris,vulgaris,
Dorcadospyris platyacantha,radiolarians,Dorcadospyris,Dorcadospyris platyacantha,platyacantha,
Gomphonema abbreviatum,diatoms,Gomphonema,Gomphonema abbreviatum,abbreviatum,
Trachyneis aspera,diatoms,Trachyneis,Trachyneis aspera,aspera,
Calocyclas robusta,radiolarians,Calocyclas,Calocyclas robusta,robusta,
Mesocena apiculata inflata,silicoflagellates,Mesocena,Mesocena apiculata inflata,apiculata,inflata
Orbulinoides beckmanni,planktic_forams,Orbulinoides,Orbulinoides beckmanni,beckmanni,
Pseudodimerogramma filiformis,diatoms,Pseudodimerogramma,Pseudodimerogramma filiformis,filiformis,
Neoflabellina rugosa,benthic_forams,Neoflabellina,Neoflabellina rugosa,rugosa,
Nodosaria ewaldi (q),benthic_forams,Nodosaria,Nodosaria ewaldi,ewaldi,
Globigerina subquadrata,planktic_forams,Globigerina,Globigerina subquadrata,subquadrata,
Botryocella sp. (q),radiolarians,Botryocella,Botryocella sp.,sp.,
Capparidaceae,pollen,Capparidaceae,Capparidaceae,,
Ehrenbergina pacific,benthic_forams,Ehrenbergina,Ehrenbergina pacific,pacific,
Spongosaturninus sp.,radiolarians,Spongosaturninus,Spongosaturninus sp.,sp.,
Cephalotaxus (q),pollen,Cephalotaxus,Cephalotaxus,,
Catapsydrax parvulus,planktic_forams,Catapsydrax,Catapsydrax parvulus,parvulus,
Centrobotrys thermophila (q),radiolarians,Centrobotrys,Centrobotrys thermophila,thermophila,
Concris sp.,benthic_forams,Concris,Concris sp.,sp.,
Globorotalia crassaformis viola (q),planktic_forams,Globorotalia,Globorotalia crassaformis viola,crassaformis,viola
Globigerinita incrusta,planktic_forams,Globigerinita,Globigerinita incrusta,incrusta,
Spiroplectammina haetungensis,benthic_forams,Spiroplectammina,Spiroplectammina haetungensis,haetungensis,
Liriospyris longicornuta,radiolarians,Liriospyris,Liriospyris longicornuta,longicornuta,
Lithocyclia crux,radiolarians,Lithocyclia,Lithocyclia crux,crux,
Discoaster saipanensis,nannofossils,Discoaster,Discoaster saipanensis,saipanensis,
Nodosarella subnodosa,benthic_forams,Nodosarella,Nodosarella subnodosa,subnodosa,
Globorotalia nana nana,planktic_forams,Globorotalia,Globorotalia nana nana,nana,nana
Stilostomella sp.,benthic_forams,Stilostomella,Stilostomella sp.,sp.,
Cladogramma jordani,diatoms,Cladogramma,Cladogramma jordani,jordani,
Globorotalia anfracta,planktic_forams,Globorotalia,Globorotalia anfracta,anfracta,
Umbilicosphaera sp.(q),nannofossils,Umbilicosphaera,Umbilicosphaera sp.,sp.,
Trissocyclas sp.,radiolarians,Trissocyclas,Trissocyclas sp.,sp.,
Ceratobulimina oolina,benthic_forams,Ceratobulimina,Ceratobulimina oolina,oolina,
Reticulofenestra clatrata,nannofossils,Reticulofenestra,Reticulofenestra clatrata,clatrata,
Lagena setigera,benthic_forams,Lagena,Lagena setigera,setigera,
Zygolithus protenus (q),nannofossils,Zygolithus,Zygolithus protenus,protenus,
Naviculopsis trispinosa,silicoflagellates,Naviculopsis,Naviculopsis trispinosa,trispinosa,
Bulimina sp.,benthic_forams,Bulimina,Bulimina sp.,sp.,
Ellipsoglandulina decurta,benthic_forams,Ellipsoglandulina,Ellipsoglandulina decurta,decurta,
Rhaphoneis parilis (q),diatoms,Rhaphoneis,Rhaphoneis parilis,parilis,
Fibrocysta fusiforma (q),dinoflagellates,Fibrocysta,Fibrocysta fusiforma,fusiforma,
Subbotina inconstans,planktic_forams,Subbotina,Subbotina inconstans,inconstans,
Discosphaera sp.,nannofossils,Discosphaera,Discosphaera sp.,sp.,
Eggerella sp.,benthic_forams,Eggerella,Eggerella sp.,sp.,
Anthocyrtidium zanguebaricum,radiolarians,Anthocyrtidium,Anthocyrtidium zanguebaricum,zanguebaricum,
Globorotalia aspensis (q),planktic_forams,Globorotalia,Globorotalia aspensis,aspensis,
Rhodospyris tricornis (q),radiolarians,Rhodospyris,Rhodospyris tricornis,tricornis,
Lamprocyrtis nigriniae,radiolarians,Lamprocyrtis,Lamprocyrtis nigriniae,nigriniae,
Globobulimina pacifica,benthic_forams,Globobulimina,Globobulimina pacifica,pacifica,
Thamnospyris schizopodia (q),radiolarians,Thamnospyris,Thamnospyris schizopodia,schizopodia,
Discoaster asymmetricus,nannofossils,Discoaster,Discoaster asymmetricus,asymmetricus,
Pleurostomella bierigi,benthic_forams,Pleurostomella,Pleurostomella bierigi,bierigi,
Trochoaster deflandrei,nannofossils,Trochoaster,Trochoaster deflandrei,deflandrei,
Achnanthes fimbriata,diatoms,Achnanthes,Achnanthes fimbriata,fimbriata,
Homotryblium tenuispinosum,dinoflagellates,Homotryblium,Homotryblium tenuispinosum,tenuispinosum,
Gephyrocapsa parallela,nannofossils,Gephyrocapsa,Gephyrocapsa parallela,parallela,
Heterolepa pseudoungeriana (q),benthic_forams,Heterolepa,Heterolepa pseudoungeriana,pseudoungeriana,
Amphipternis alamedaensis,radiolarians,Amphipternis,Amphipternis alamedaensis,alamedaensis,
Cibicidoides ungerianus (q),benthic_forams,Cibicidoides,Cibicidoides ungerianus,ungerianus,
Lagena semilineata,benthic_forams,Lagena,Lagena semilineata,semilineata,
Globigerina praebulloides praebulloides,planktic_forams,Globigerina,Globigerina praebulloides praebulloides,praebulloides,praebulloides
Karreriella hantkeniana,benthic_forams,Karreriella,Karreriella hantkeniana,hantkeniana,
Thalassiothrix primitiva,diatoms,Thalassiothrix,Thalassiothrix primitiva,primitiva,
Lithamphora sp.(q),radiolarians,Lithamphora,Lithamphora sp.,sp.,
Clathrolithus ellipticus,nannofossils,Clathrolithus,Clathrolithus ellipticus,ellipticus,
Lithomesites pecten (q),phytoliths,Lithomesites,Lithomesites pecten,pecten,
Nummulites rotularius,benthic_forams,Nummulites,Nummulites rotularius,rotularius,
Platybursa clathrobursa,radiolarians,Platybursa,Platybursa clathrobursa,clathrobursa,
Chrysalogonium tenuicostatum,benthic_forams,Chrysalogonium,Chrysalogonium tenuicostatum,tenuicostatum,
Lamptonium colymbus (q),radiolarians,Lamptonium,Lamptonium colymbus,colymbus,
Dictyocha sp.,silicoflagellates,Dictyocha,Dictyocha sp.,sp.,
Mastogloia elliptica dansei,diatoms,Mastogloia,Mastogloia elliptica dansei,elliptica,dansei
Delphineis surirella,diatoms,Delphineis,Delphineis surirella,surirella,
Trinacria simulacrum,diatoms,Trinacria,Trinacria simulacrum,simulacrum,
Coscinodiscus temperei delicata,diatoms,Coscinodiscus,Coscinodiscus temperei delicata,temperei,delicata
Lychnocanoma auxilla,radiolarians,Lychnocanoma,Lychnocanoma auxilla,auxilla,
Triceratium condecorum schulzii,diatoms,Triceratium,Triceratium condecorum schulzii,condecorum,schulzii
Globorotalia praemargaritae,planktic_forams,Globorotalia,Globorotalia praemargaritae,praemargaritae,
Biorbulina universa,planktic_forams,Biorbulina,Biorbulina universa,universa,
Trilites sp. (q),pollen,Trilites,Trilites sp.,sp.,
Pleurostomella praegerontica,benthic_forams,Pleurostomella,Pleurostomella praegerontica,praegerontica,
Navicula udintsevii,diatoms,Navicula,Navicula udintsevii,udintsevii,
Discolithina ocellatus,nannofossils,Discolithina,Discolithina ocellatus,ocellatus,
Fissurina cucullata,benthic_forams,Fissurina,Fissurina cucullata,cucullata,
Plantago sp. (q),pollen,Plantago,Plantago sp.,sp.,
Coccolithus sp.(small),nannofossils,Coccolithus,Coccolithus sp.,sp.,
Cibicidoides westi,benthic_forams,Cibicidoides,Cibicidoides westi,westi,
Discoaster brouweri tridens,nannofossils,Discoaster,Discoaster brouweri tridens,brouweri,tridens
Triceraspyris coronatus,radiolarians,Triceraspyris,Triceraspyris coronatus,coronatus,
Transversopontis obliquipons,nannofossils,Transversopontis,Transversopontis obliquipons,obliquipons,
Ericsonia universa,nannofossils,Ericsonia,Ericsonia universa,universa,
Trinacria sp.,diatoms,Trinacria,Trinacria sp.,sp.,
Globorotalia panda,planktic_forams,Globorotalia,Globorotalia panda,panda,
Ebriopsis antiqua (with lorica),ebridians,Ebriopsis,Ebriopsis antiqua,antiqua,
Meridion circulare,diatoms,Meridion,Meridion circulare,circulare,
Dictyocha ornata africana,silicoflagellates,Dictyocha,Dictyocha ornata africana,ornata,africana
Epistominella pacifica (q),benthic_forams,Epistominella,Epistominella pacifica,pacifica,
Dictyocha calida calida,silicoflagellates,Dictyocha,Dictyocha calida calida,calida,calida
Rhizosolenia praepaleacea,diatoms,Rhizosolenia,Rhizosolenia praepaleacea,praepaleacea,
Discoaster bellus (q),nannofossils,Discoaster,Discoaster bellus,bellus,
Rucinolithus magnus,nannofossils,Rucinolithus,Rucinolithus magnus,magnus,
Reticulofenestra placomorpha (small center),nannofossils,Reticulofenestra,Reticulofenestra placomorpha,placomorpha,
Spiniferites elongatus,dinoflagellates,Spiniferites,Spiniferites elongatus,elongatus,
Asteromphalus hookeri,diatoms,Asteromphalus,Asteromphalus hookeri,hookeri,
Lagena scissa,benthic_forams,Lagena,Lagena scissa,scissa,
Discoasteroides megastypus (q),nannofossils,Discoasteroides,Discoasteroides megastypus,megastypus,
Sciadopitys sp.,pollen,Sciadopitys,Sciadopitys sp.,sp.,
Coccolithus eopelagicus (q),nannofossils,Coccolithus,Coccolithus eopelagicus,eopelagicus,
Globorotalia mckannai,planktic_forams,Globorotalia,Globorotalia mckannai,mckannai,
Bulimina subbortonica,benthic_forams,Bulimina,Bulimina subbortonica,subbortonica,
Discoaster mendomobensis,nannofossils,Discoaster,Discoaster mendomobensis,mendomobensis,
Archipilium elegans (q),radiolarians,Archipilium,Archipilium elegans,elegans,
Sigmoilina tenuis,benthic_forams,Sigmoilina,Sigmoilina tenuis,tenuis,
Globigerina prasaepis,planktic_forams,Globigerina,Globigerina prasaepis,prasaepis,
Eulepidina ephippioides,benthic_forams,Eulepidina,Eulepidina ephippioides,ephippioides,
Bachmannocena sp.,silicoflagellates,Bachmannocena,Bachmannocena sp.,sp.,
Polypodiaceae,pollen,Polypodiaceae,Polypodiaceae,,
Reticulofenestra doronicoides,nannofossils,Reticulofenestra,Reticulofenestra doronicoides,doronicoides,
Praeorbulina glomerosa glomerosa,planktic_forams,Praeorbulina,Praeorbulina glomerosa glomerosa,glomerosa,glomerosa
Stylosphaera coronata laevis,radiolarians,Stylosphaera,Stylosphaera coronata laevis,coronata,laevis
Amphymenium splendiarmatum,radiolarians,Amphymenium,Amphymenium splendiarmatum,splendiarmatum,
Cyclococcolithina robusta,nannofossils,Cyclococcolithina,Cyclococcolithina robusta,robusta,
Actinoptychus undulatus (q),diatoms,Actinoptychus,Actinoptychus undulatus,undulatus,
Microrhabdulus decoratus,nannofossils,Microrhabdulus,Microrhabdulus decoratus,decoratus,
Marthasterites tribrachiatus,nannofossils,Marthasterites,Marthasterites tribrachiatus,tribrachiatus,
Meiourogonyaulax sp.,dinoflagellates,Meiourogonyaulax,Meiourogonyaulax sp.,sp.,
Biscutum constans,nannofossils,Biscutum,Biscutum constans,constans,
Otosphaera auriculata group,radiolarians,Otosphaera,Otosphaera auriculata group,auriculata,group
Globigerina globosa,planktic_forams,Globigerina,Globigerina globosa,globosa,
Impagidinium strialatum,dinoflagellates,Impagidinium,Impagidinium strialatum,strialatum,
Apectodinium sumissum,dinoflagellates,Apectodinium,Apectodinium sumissum,sumissum,
Mastogloia splendida,diatoms,Mastogloia,Mastogloia splendida,splendida,
Tubulifloridites sp.,pollen,Tubulifloridites,Tubulifloridites sp.,sp.,
Globorotalia mayeri continuosa (q),planktic_forams,Globorotalia,Globorotalia mayeri continuosa,mayeri,continuosa
Cyclotella servant-vildary,diatoms,Cyclotella,Cyclotella servant-vildary,servant-vildary,
Distephanus palyactis crassus,silicoflagellates,Distephanus,Distephanus palyactis crassus,palyactis,crassus
Globigerinoides siphonifera,planktic_forams,Globigerinoides,Globigerinoides siphonifera,siphonifera,
Dictyophimus tetracantha,radiolarians,Dictyophimus,Dictyophimus tetracantha,tetracantha,
Helicopontosphaera dinesenii,nannofossils,Helicopontosphaera,Helicopontosphaera dinesenii,dinesenii,
Siphonina pulchra,benthic_forams,Siphonina,Siphonina pulchra,pulchra,
Globigerina linaperta group,planktic_forams,Globigerina,Globigerina linaperta group,linaperta,group
Nonion auriculata,benthic_forams,Nonion,Nonion auriculata,auriculata,
Globorotalia spinulosa,planktic_forams,Globorotalia,Globorotalia spinulosa,spinulosa,
Globigerinita uvula,planktic_forams,Globigerinita,Globigerinita uvula,uvula,
Thalassiosira nidulus nidulus,diatoms,Thalassiosira,Thalassiosira nidulus nidulus,nidulus,nidulus
Globorotalia wilsoni,planktic_forams,Globorotalia,Globorotalia wilsoni,wilsoni,
Globigerina aequilateralis,planktic_forams,Globigerina,Globigerina aequilateralis,aequilateralis,
Rouxia diploneis (q),diatoms,Rouxia,Rouxia diploneis,diploneis,
Planorotalites imitatus,planktic_forams,Planorotalites,Planorotalites imitatus,imitatus,
Nitzschia suikoensis,diatoms,Nitzschia,Nitzschia suikoensis,suikoensis,
Sphenolithus delphix,nannofossils,Sphenolithus,Sphenolithus delphix,delphix,
Cyclicargolithus neohelis,nannofossils,Cyclicargolithus,Cyclicargolithus neohelis,neohelis,
Goniothecium coronatum,diatoms,Goniothecium,Goniothecium coronatum,coronatum,
Distephanus macilentus,silicoflagellates,Distephanus,Distephanus macilentus,macilentus,
Globorotalia margaritae evoluta,planktic_forams,Globorotalia,Globorotalia margaritae evoluta,margaritae,evoluta
Lithastrinus floralis,nannofossils,Lithastrinus,Lithastrinus floralis,floralis,
Bythocypris sp.,ostracods,Bythocypris,Bythocypris sp.,sp.,
Cicatricosisporites australiensis,pollen,Cicatricosisporites,Cicatricosisporites australiensis,australiensis,
Globorotalia galapagosensis,planktic_forams,Globorotalia,Globorotalia galapagosensis,galapagosensis,
Plegmosphaera monikae,radiolarians,Plegmosphaera,Plegmosphaera monikae,monikae,
Globigerina anguisuturalis (q),planktic_forams,Globigerina,Globigerina anguisuturalis,anguisuturalis,
Anaulus acutus,diatoms,Anaulus,Anaulus acutus,acutus,
Elphidium crispum,benthic_forams,Elphidium,Elphidium crispum,crispum,
Ginkgo sp. (q),pollen,Ginkgo,Ginkgo sp.,sp.,
Carpocanopsis cingulata,radiolarians,Carpocanopsis,Carpocanopsis cingulata,cingulata,
Globigerina woodi (q),planktic_forams,Globigerina,Globigerina woodi,woodi,
Hyphalocythere sp. (q),ostracods,Hyphalocythere,Hyphalocythere sp.,sp.,
Dictyomitra sp.,radiolarians,Dictyomitra,Dictyomitra sp.,sp.,
Apectodinium parvum,dinoflagellates,Apectodinium,Apectodinium parvum,parvum,
Deltoidospora sp.,pollen,Deltoidospora,Deltoidospora sp.,sp.,
Cenosphaera minuta,radiolarians,Cenosphaera,Cenosphaera minuta,minuta,
Denticula praedimorpha,diatoms,Denticula,Denticula praedimorpha,praedimorpha,
Cibicidoides aknerianus,benthic_forams,Cibicidoides,Cibicidoides aknerianus,aknerianus,
Nitzschia seriata (q),diatoms,Nitzschia,Nitzschia seriata,seriata,
Baculatisporites comaumensis,pollen,Baculatisporites,Baculatisporites comaumensis,comaumensis,
Lophophaena sp.,radiolarians,Lophophaena,Lophophaena sp.,sp.,
Zeauvigerina tueria,planktic_forams,Zeauvigerina,Zeauvigerina tueria,tueria,
Uvigerina rutila,benthic_forams,Uvigerina,Uvigerina rutila,rutila,
