verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Sphenolithus moriformis (q),nannofossils,Sphenolithus,Sphenolithus moriformis,moriformis,
Sphenolithus moriformis (small),nannofossils,Sphenolithus,Sphenolithus moriformis,moriformis,
Sphenolithus moriformis plexus,nannofossils,Sphenolithus,Sphenolithus moriformis plexus,moriformis,plexus
Sphenolithus neoabies,nannofossils,Sphenolithus,Sphenolithus neoabies,neoabies,
Sphenolithus neoabies (q),nannofossils,Sphenolithus,Sphenolithus neoabies,neoabies,
Sphenolithus obtusus,nannofossils,Sphenolithus,Sphenolithus obtusus,obtusus,
Sphenolithus orphanknolli,nannofossils,Sphenolithus,Sphenolithus orphanknolli,orphanknolli,
Sphenolithus pacificus,nannofossils,Sphenolithus,Sphenolithus pacificus,pacificus,
Sphenolithus predistentus,nannofossils,Sphenolithus,Sphenolithus predistentus,predistentus,
Sphenolithus predistentus (q),nannofossils,Sphenolithus,Sphenolithus predistentus,predistentus,
Sphenolithus primus,nannofossils,Sphenolithus,Sphenolithus primus,primus,
Sphenolithus pseudoradians,nannofossils,Sphenolithus,Sphenolithus pseudoradians,pseudoradians,
Sphenolithus radians,nannofossils,Sphenolithus,Sphenolithus radians,radians,
Sphenolithus radians (q),nannofossils,Sphenolithus,Sphenolithus radians,radians,
Sphenolithus sp.,nannofossils,Sphenolithus,Sphenolithus sp.,sp.,
Sphenolithus sp. (q),nannofossils,Sphenolithus,Sphenolithus sp.,sp.,
Sphenolithus spiniger,nannofossils,Sphenolithus,Sphenolithus spiniger,spiniger,
Sphenolithus spiniger (q),nannofossils,Sphenolithus,Sphenolithus spiniger,spiniger,
Sphenolithus tribulosus,nannofossils,Sphenolithus,Sphenolithus tribulosus,tribulosus,
Sphenolithus umbrellus,nannofossils,Sphenolithus,Sphenolithus umbrellus,umbrellus,
Spinidinium aperturum,dinoflagellates,Spinidinium,Spinidinium aperturum,aperturum,
Spinidinium macmurdoense,dinoflagellates,Spinidinium,Spinidinium macmurdoense,macmurdoense,
Spinidinium sp.,dinoflagellates,Spinidinium,Spinidinium sp.,sp.,
Spiniferites bentorii,dinoflagellates,Spiniferites,Spiniferites bentorii,bentorii,
Spiniferites bentorii truncatus,dinoflagellates,Spiniferites,Spiniferites bentorii truncatus,bentorii,truncatus
Spiniferites cingulatus,dinoflagellates,Spiniferites,Spiniferites cingulatus,cingulatus,
Spiniferites cornutus,dinoflagellates,Spiniferites,Spiniferites cornutus,cornutus,
Spiniferites crassipellis,dinoflagellates,Spiniferites,Spiniferites crassipellis,crassipellis,
Spiniferites elongatus,dinoflagellates,Spiniferites,Spiniferites elongatus,elongatus,
Spiniferites frigidus,dinoflagellates,Spiniferites,Spiniferites frigidus,frigidus,
Spiniferites membranceous,dinoflagellates,Spiniferites,Spiniferites membranceous,membranceous,
Spiniferites mirabilis,dinoflagellates,Spiniferites,Spiniferites mirabilis,mirabilis,
Spiniferites monlis,dinoflagellates,Spiniferites,Spiniferites monlis,monlis,
Spiniferites pseudofurcatus,dinoflagellates,Spiniferites,Spiniferites pseudofurcatus,pseudofurcatus,
Spiniferites ramosus,dinoflagellates,Spiniferites,Spiniferites ramosus,ramosus,
Spiniferites ramosus gracilis,dinoflagellates,Spiniferites,Spiniferites ramosus gracilis,ramosus,gracilis
Spiniferites ramosus granosus,dinoflagellates,Spiniferites,Spiniferites ramosus granosus,ramosus,granosus
Spiniferites ramosus multibrevis,dinoflagellates,Spiniferites,Spiniferites ramosus multibrevis,ramosus,multibrevis
Spiniferites ramosus ramosus,dinoflagellates,Spiniferites,Spiniferites ramosus ramosus,ramosus,ramosus
Spiniferites sp.,dinoflagellates,Spiniferites,Spiniferites sp.,sp.,
Spiniferites sp. (q),dinoflagellates,Spiniferites,Spiniferites sp.,sp.,
Spiniferites splendidus,dinoflagellates,Spiniferites,Spiniferites splendidus,splendidus,
Spirema circularis (q),radiolarians,Spirema,Spirema circularis,circularis,
Spirema sp.,radiolarians,Spirema,Spirema sp.,sp.,
Spirillina sp.,benthic_forams,Spirillina,Spirillina sp.,sp.,
Spirillina vivipara,benthic_forams,Spirillina,Spirillina vivipara,vivipara,
Spirobolivina sp.,benthic_forams,Spirobolivina,Spirobolivina sp.,sp.,
Spiroclypeus albapustula,benthic_forams,Spiroclypeus,Spiroclypeus albapustula,albapustula,
Spiroclypeus higginsi,benthic_forams,Spiroclypeus,Spiroclypeus higginsi,higginsi,
Spiroclypeus sp.,benthic_forams,Spiroclypeus,Spiroclypeus sp.,sp.,
Spiroclypeus vermicularis,benthic_forams,Spiroclypeus,Spiroclypeus vermicularis,vermicularis,
Spirocyrtis cornutella,radiolarians,Spirocyrtis,Spirocyrtis cornutella,cornutella,
Spirocyrtis cornutella (q),radiolarians,Spirocyrtis,Spirocyrtis cornutella,cornutella,
Spirocyrtis gyroscalaris,radiolarians,Spirocyrtis,Spirocyrtis gyroscalaris,gyroscalaris,
Spirocyrtis scalaris,radiolarians,Spirocyrtis,Spirocyrtis scalaris,scalaris,
Spirocyrtis scalaris (q),radiolarians,Spirocyrtis,Spirocyrtis scalaris,scalaris,
Spirocyrtis sp.,radiolarians,Spirocyrtis,Spirocyrtis sp.,sp.,
Spirocyrtis subscalaris,radiolarians,Spirocyrtis,Spirocyrtis subscalaris,subscalaris,
Spirocyrtis subtilis,radiolarians,Spirocyrtis,Spirocyrtis subtilis,subtilis,
Spirolocammina exigua,benthic_forams,Spirolocammina,Spirolocammina exigua,exigua,
Spiroloculina canaliculina,benthic_forams,Spiroloculina,Spiroloculina canaliculina,canaliculina,
Spiroloculina pusilla,benthic_forams,Spiroloculina,Spiroloculina pusilla,pusilla,
Spiroloculina sp.,benthic_forams,Spiroloculina,Spiroloculina sp.,sp.,
Spiroloculina texana,benthic_forams,Spiroloculina,Spiroloculina texana,texana,
Spiroplectammina biformis,benthic_forams,Spiroplectammina,Spiroplectammina biformis,biformis,
Spiroplectammina carinata,benthic_forams,Spiroplectammina,Spiroplectammina carinata,carinata,
Spiroplectammina cubensis,benthic_forams,Spiroplectammina,Spiroplectammina cubensis,cubensis,
Spiroplectammina dentata,benthic_forams,Spiroplectammina,Spiroplectammina dentata,dentata,
Spiroplectammina excolata,benthic_forams,Spiroplectammina,Spiroplectammina excolata,excolata,
Spiroplectammina haetungensis,benthic_forams,Spiroplectammina,Spiroplectammina haetungensis,haetungensis,
Spiroplectammina israelskyi,benthic_forams,Spiroplectammina,Spiroplectammina israelskyi,israelskyi,
Spiroplectammina mexiaensis,benthic_forams,Spiroplectammina,Spiroplectammina mexiaensis,mexiaensis,
Spiroplectammina sp.,benthic_forams,Spiroplectammina,Spiroplectammina sp.,sp.,
Spiroplectammina spectabilis,benthic_forams,Spiroplectammina,Spiroplectammina spectabilis,spectabilis,
Spiroplectammina spectabilis (q),benthic_forams,Spiroplectammina,Spiroplectammina spectabilis,spectabilis,
Spiroplectammina tenuis,benthic_forams,Spiroplectammina,Spiroplectammina tenuis,tenuis,
Spirosigmoilinella compressa,benthic_forams,Spirosigmoilinella,Spirosigmoilinella compressa,compressa,
Spondias sp. (q),pollen,Spondias,Spondias sp.,sp.,
Spongaster berminghami,radiolarians,Spongaster,Spongaster berminghami,berminghami,
Spongaster berminghami (q),radiolarians,Spongaster,Spongaster berminghami,berminghami,
Spongaster klingi,radiolarians,Spongaster,Spongaster klingi,klingi,
Spongaster pentas,radiolarians,Spongaster,Spongaster pentas,pentas,
Spongaster sp.,radiolarians,Spongaster,Spongaster sp.,sp.,
Spongaster tetras,radiolarians,Spongaster,Spongaster tetras,tetras,
Spongaster tetras (q),radiolarians,Spongaster,Spongaster tetras,tetras,
Spongaster tetras irregularis,radiolarians,Spongaster,Spongaster tetras irregularis,tetras,irregularis
Spongaster tetras tetras,radiolarians,Spongaster,Spongaster tetras tetras,tetras,tetras
Spongasteriscus berminghami,radiolarians,Spongasteriscus,Spongasteriscus berminghami,berminghami,
Spongasteriscus cruciferus,radiolarians,Spongasteriscus,Spongasteriscus cruciferus,cruciferus,
Spongasteriscus sp.,radiolarians,Spongasteriscus,Spongasteriscus sp.,sp.,
Spongatractus balbis,radiolarians,Spongatractus,Spongatractus balbis,balbis,
Spongatractus pachystylus,radiolarians,Spongatractus,Spongatractus pachystylus,pachystylus,
Spongobrachium ellipticum (q),radiolarians,Spongobrachium,Spongobrachium ellipticum,ellipticum,
Spongocore diplocylindrica,radiolarians,Spongocore,Spongocore diplocylindrica,diplocylindrica,
Spongocore puella,radiolarians,Spongocore,Spongocore puella,puella,
Spongocore sp.,radiolarians,Spongocore,Spongocore sp.,sp.,
Spongodiscid sp.,radiolarians,Spongodiscid,Spongodiscid sp.,sp.,
Spongodiscus ambus,radiolarians,Spongodiscus,Spongodiscus ambus,ambus,
Spongodiscus americanus,radiolarians,Spongodiscus,Spongodiscus americanus,americanus,
Spongodiscus biconcavus,radiolarians,Spongodiscus,Spongodiscus biconcavus,biconcavus,
Spongodiscus craticulatus,radiolarians,Spongodiscus,Spongodiscus craticulatus,craticulatus,
Spongodiscus cruciferus,radiolarians,Spongodiscus,Spongodiscus cruciferus,cruciferus,
Spongodiscus klingii,radiolarians,Spongodiscus,Spongodiscus klingii,klingii,
Spongodiscus osculosus,radiolarians,Spongodiscus,Spongodiscus osculosus,osculosus,
Spongodiscus osculosus (q),radiolarians,Spongodiscus,Spongodiscus osculosus,osculosus,
Spongodiscus phrix,radiolarians,Spongodiscus,Spongodiscus phrix,phrix,
Spongodiscus pulcher,radiolarians,Spongodiscus,Spongodiscus pulcher,pulcher,
Spongodiscus quartus bosoculus,radiolarians,Spongodiscus,Spongodiscus quartus bosoculus,quartus,bosoculus
Spongodiscus quartus quartus,radiolarians,Spongodiscus,Spongodiscus quartus quartus,quartus,quartus
Spongodiscus resurgens,radiolarians,Spongodiscus,Spongodiscus resurgens,resurgens,
Spongodiscus resurgens osculosa,radiolarians,Spongodiscus,Spongodiscus resurgens osculosa,resurgens,osculosa
Spongodiscus rhabdostylus,radiolarians,Spongodiscus,Spongodiscus rhabdostylus,rhabdostylus,
Spongodiscus sp.,radiolarians,Spongodiscus,Spongodiscus sp.,sp.,
Spongodiscus sp. (q),radiolarians,Spongodiscus,Spongodiscus sp.,sp.,
Spongolagena sp.,radiolarians,Spongolagena,Spongolagena sp.,sp.,
Spongoliva ellipsoides,radiolarians,Spongoliva,Spongoliva ellipsoides,ellipsoides,
Spongomelissa adunca,radiolarians,Spongomelissa,Spongomelissa adunca,adunca,
Spongomelissa cucumella,radiolarians,Spongomelissa,Spongomelissa cucumella,cucumella,
Spongomelissa dilli,radiolarians,Spongomelissa,Spongomelissa dilli,dilli,
Spongomelissa sp.,radiolarians,Spongomelissa,Spongomelissa sp.,sp.,
Spongoplegma antarcticum,radiolarians,Spongoplegma,Spongoplegma antarcticum,antarcticum,
Spongoplegma sp.,radiolarians,Spongoplegma,Spongoplegma sp.,sp.,
Spongopyle insolita,radiolarians,Spongopyle,Spongopyle insolita,insolita,
Spongopyle osculosa,radiolarians,Spongopyle,Spongopyle osculosa,osculosa,
Spongopyle sp.,radiolarians,Spongopyle,Spongopyle sp.,sp.,
Spongosaturninus sp.,radiolarians,Spongosaturninus,Spongosaturninus sp.,sp.,
Spongosphaera pachystyla,radiolarians,Spongosphaera,Spongosphaera pachystyla,pachystyla,
Spongosphaera streptacantha,radiolarians,Spongosphaera,Spongosphaera streptacantha,streptacantha,
Spongotripus sp.,radiolarians,Spongotripus,Spongotripus sp.,sp.,
Spongotrochus cruciferus,radiolarians,Spongotrochus,Spongotrochus cruciferus,cruciferus,
Spongotrochus glacialis,radiolarians,Spongotrochus,Spongotrochus glacialis,glacialis,
Spongotrochus glacialis (q),radiolarians,Spongotrochus,Spongotrochus glacialis,glacialis,
Spongotrochus longispinus,radiolarians,Spongotrochus,Spongotrochus longispinus,longispinus,
Spongotrochus multispinus,radiolarians,Spongotrochus,Spongotrochus multispinus,multispinus,
Spongotrochus sp.,radiolarians,Spongotrochus,Spongotrochus sp.,sp.,
Spongotrochus venustum,radiolarians,Spongotrochus,Spongotrochus venustum,venustum,
Spongurus bilobatus,radiolarians,Spongurus,Spongurus bilobatus,bilobatus,
Spongurus bilobatus (q),radiolarians,Spongurus,Spongurus bilobatus,bilobatus,
Spongurus cylindricus,radiolarians,Spongurus,Spongurus cylindricus,cylindricus,
Spongurus pylomaticus,radiolarians,Spongurus,Spongurus pylomaticus,pylomaticus,
Spongurus sp. (q),radiolarians,Spongurus,Spongurus sp.,sp.,
Stainforthia complanata,benthic_forams,Stainforthia,Stainforthia complanata,complanata,
Stainforthia loeblichi,benthic_forams,Stainforthia,Stainforthia loeblichi,loeblichi,
Stainforthia sp.,benthic_forams,Stainforthia,Stainforthia sp.,sp.,
Statice sp.,pollen,Statice,Statice sp.,sp.,
Stauralastrum sp.,radiolarians,Stauralastrum,Stauralastrum sp.,sp.,
Staurodictya fresnoensis (q),radiolarians,Staurodictya,Staurodictya fresnoensis,fresnoensis,
Stauroneis sp.,diatoms,Stauroneis,Stauroneis sp.,sp.,
Staurophora sp.,diatoms,Staurophora,Staurophora sp.,sp.,
Stauroxiphos communis,radiolarians,Stauroxiphos,Stauroxiphos communis,communis,
Stensioina sp.,benthic_forams,Stensioina,Stensioina sp.,sp.,
Stephanastrum rhopaloporum (q),radiolarians,Stephanastrum,Stephanastrum rhopaloporum,rhopaloporum,
Stephanodiscus astraea,diatoms,Stephanodiscus,Stephanodiscus astraea,astraea,
Stephanodiscus astraea intermedia,diatoms,Stephanodiscus,Stephanodiscus astraea intermedia,astraea,intermedia
Stephanodiscus astraea minutula,diatoms,Stephanodiscus,Stephanodiscus astraea minutula,astraea,minutula
Stephanodiscus binderianus,diatoms,Stephanodiscus,Stephanodiscus binderianus,binderianus,
Stephanodiscus carconensis,diatoms,Stephanodiscus,Stephanodiscus carconensis,carconensis,
Stephanodiscus carconensis pusilla,diatoms,Stephanodiscus,Stephanodiscus carconensis pusilla,carconensis,pusilla
Stephanodiscus dubius,diatoms,Stephanodiscus,Stephanodiscus dubius,dubius,
Stephanodiscus gravitoides,diatoms,Stephanodiscus,Stephanodiscus gravitoides,gravitoides,
Stephanodiscus hantzschii,diatoms,Stephanodiscus,Stephanodiscus hantzschii,hantzschii,
Stephanodiscus kanitzii,diatoms,Stephanodiscus,Stephanodiscus kanitzii,kanitzii,
Stephanodiscus marginatus,diatoms,Stephanodiscus,Stephanodiscus marginatus,marginatus,
Stephanodiscus niagarae,diatoms,Stephanodiscus,Stephanodiscus niagarae,niagarae,
Stephanodiscus omarensis,diatoms,Stephanodiscus,Stephanodiscus omarensis,omarensis,
Stephanodiscus pantocsekii,diatoms,Stephanodiscus,Stephanodiscus pantocsekii,pantocsekii,
Stephanodiscus pontica,diatoms,Stephanodiscus,Stephanodiscus pontica,pontica,
Stephanodiscus prohantzschii,diatoms,Stephanodiscus,Stephanodiscus prohantzschii,prohantzschii,
Stephanodiscus robustus,diatoms,Stephanodiscus,Stephanodiscus robustus,robustus,
Stephanodiscus sp.,diatoms,Stephanodiscus,Stephanodiscus sp.,sp.,
Stephanodiscus spp.,diatoms,Stephanodiscus,Stephanodiscus spp.,spp.,
Stephanodiscus transylvanicus,diatoms,Stephanodiscus,Stephanodiscus transylvanicus,transylvanicus,
Stephanodiscus-cyclotella,diatoms,Stephanodiscus-cyclotella,Stephanodiscus-cyclotella,,
Stephanogonia hanzawae,diatoms,Stephanogonia,Stephanogonia hanzawae,hanzawae,
Stephanogonia hanzawae (q),diatoms,Stephanogonia,Stephanogonia hanzawae,hanzawae,
Stephanogonia horridus,diatoms,Stephanogonia,Stephanogonia horridus,horridus,
Stephanogonia pretiosa,diatoms,Stephanogonia,Stephanogonia pretiosa,pretiosa,
Stephanogonia sp.,diatoms,Stephanogonia,Stephanogonia sp.,sp.,
Stephanolithion laffittei,nannofossils,Stephanolithion,Stephanolithion laffittei,laffittei,
Stephanolithion munitum,nannofossils,Stephanolithion,Stephanolithion munitum,munitum,
Stephanolithion sp.,nannofossils,Stephanolithion,Stephanolithion sp.,sp.,
Stephanopyxis aculeata var.,diatoms,Stephanopyxis,Stephanopyxis aculeata var.,aculeata,var.
Stephanopyxis antiqua,diatoms,Stephanopyxis,Stephanopyxis antiqua,antiqua,
Stephanopyxis appendiculata,diatoms,Stephanopyxis,Stephanopyxis appendiculata,appendiculata,
Stephanopyxis barbadensis,diatoms,Stephanopyxis,Stephanopyxis barbadensis,barbadensis,
Stephanopyxis californica,diatoms,Stephanopyxis,Stephanopyxis californica,californica,
Stephanopyxis dimorpha,diatoms,Stephanopyxis,Stephanopyxis dimorpha,dimorpha,
Stephanopyxis discrepans,diatoms,Stephanopyxis,Stephanopyxis discrepans,discrepans,
Stephanopyxis eocaenica,diatoms,Stephanopyxis,Stephanopyxis eocaenica,eocaenica,
Stephanopyxis ferox,diatoms,Stephanopyxis,Stephanopyxis ferox,ferox,
Stephanopyxis grossecellulata,diatoms,Stephanopyxis,Stephanopyxis grossecellulata,grossecellulata,
Stephanopyxis grunowii,diatoms,Stephanopyxis,Stephanopyxis grunowii,grunowii,
Stephanopyxis grunowii (q),diatoms,Stephanopyxis,Stephanopyxis grunowii,grunowii,
Stephanopyxis hannai,diatoms,Stephanopyxis,Stephanopyxis hannai,hannai,
Stephanopyxis horridus,diatoms,Stephanopyxis,Stephanopyxis horridus,horridus,
Stephanopyxis hyalomarginata,diatoms,Stephanopyxis,Stephanopyxis hyalomarginata,hyalomarginata,
Stephanopyxis inermis,diatoms,Stephanopyxis,Stephanopyxis inermis,inermis,
Stephanopyxis kulmii,diatoms,Stephanopyxis,Stephanopyxis kulmii,kulmii,
Stephanopyxis lavrenkoi,diatoms,Stephanopyxis,Stephanopyxis lavrenkoi,lavrenkoi,
Stephanopyxis marginata,diatoms,Stephanopyxis,Stephanopyxis marginata,marginata,
Stephanopyxis marginatus (q),diatoms,Stephanopyxis,Stephanopyxis marginatus,marginatus,
Stephanopyxis megapora,diatoms,Stephanopyxis,Stephanopyxis megapora,megapora,
Stephanopyxis minuta,diatoms,Stephanopyxis,Stephanopyxis minuta,minuta,
Stephanopyxis schenckii,diatoms,Stephanopyxis,Stephanopyxis schenckii,schenckii,
Stephanopyxis schenckii (q),diatoms,Stephanopyxis,Stephanopyxis schenckii,schenckii,
Stephanopyxis simonseni,diatoms,Stephanopyxis,Stephanopyxis simonseni,simonseni,
Stephanopyxis sp.,diatoms,Stephanopyxis,Stephanopyxis sp.,sp.,
Stephanopyxis superba,diatoms,Stephanopyxis,Stephanopyxis superba,superba,
Stephanopyxis turris,diatoms,Stephanopyxis,Stephanopyxis turris,turris,
Stephanopyxis turris (q),diatoms,Stephanopyxis,Stephanopyxis turris,turris,
Stephanopyxis turris cylindrus,diatoms,Stephanopyxis,Stephanopyxis turris cylindrus,turris,cylindrus
Stephanopyxis turris intermedia,diatoms,Stephanopyxis,Stephanopyxis turris intermedia,turris,intermedia
Stephanopyxis weyprechtii,diatoms,Stephanopyxis,Stephanopyxis weyprechtii,weyprechtii,
Stephanopyxis weyprechtii (q),diatoms,Stephanopyxis,Stephanopyxis weyprechtii,weyprechtii,
"Stephonopyxis ""turris""",diatoms,Stephonopyxis,"Stephonopyxis ""turris""","""turris""",
Stephonopyxis superba bispinosa,diatoms,Stephonopyxis,Stephonopyxis superba bispinosa,superba,bispinosa
Stephonopyxis superba trispinosa,diatoms,Stephonopyxis,Stephonopyxis superba trispinosa,superba,trispinosa
Stereisporites antiquasporites,pollen,Stereisporites,Stereisporites antiquasporites,antiquasporites,
Stereisporites concepcionensis,pollen,Stereisporites,Stereisporites concepcionensis,concepcionensis,
Stereisporites sp.,pollen,Stereisporites,Stereisporites sp.,sp.,
Stetsonia danvillensis,benthic_forams,Stetsonia,Stetsonia danvillensis,danvillensis,
Stetsonia horvathi,benthic_forams,Stetsonia,Stetsonia horvathi,horvathi,
Stetsonia sp.,benthic_forams,Stetsonia,Stetsonia sp.,sp.,
Stetsonia sp.(q),benthic_forams,Stetsonia,Stetsonia sp.,sp.,
Stichocampe bironec,radiolarians,Stichocampe,Stichocampe bironec,bironec,
Stichocapsa hexagonalis,radiolarians,Stichocapsa,Stichocapsa hexagonalis,hexagonalis,
Stichocorys armata,radiolarians,Stichocorys,Stichocorys armata,armata,
Stichocorys biconica,radiolarians,Stichocorys,Stichocorys biconica,biconica,
Stichocorys coronata,radiolarians,Stichocorys,Stichocorys coronata,coronata,
Stichocorys delmontensis,radiolarians,Stichocorys,Stichocorys delmontensis,delmontensis,
Stichocorys diploconus,radiolarians,Stichocorys,Stichocorys diploconus,diploconus,
Stichocorys diploconus (q),radiolarians,Stichocorys,Stichocorys diploconus,diploconus,
Stichocorys johnsonii,radiolarians,Stichocorys,Stichocorys johnsonii,johnsonii,
Stichocorys peregrina,radiolarians,Stichocorys,Stichocorys peregrina,peregrina,
Stichocorys peregrina (q),radiolarians,Stichocorys,Stichocorys peregrina,peregrina,
Stichocorys seriata,radiolarians,Stichocorys,Stichocorys seriata,seriata,
Stichocorys sp.,radiolarians,Stichocorys,Stichocorys sp.,sp.,
Stichocorys sp.(q),radiolarians,Stichocorys,Stichocorys sp.,sp.,
Stichocorys wolfii,radiolarians,Stichocorys,Stichocorys wolfii,wolfii,
