dupes and comments,Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance type,Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
,344-U1380C-45R-2-A,344,U1380,C,45,45-2,R,2,A,15,69,759.28,759.82,fractured,high [drilling disturbance],6,,siltstone [USGS],,5GY 3/1 (very dark greenish gray),siltstone ,siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,,,"Interlayered greenish gray siltstone with sand layers at 24 to 42 cm  Abundant coal fragments along bedding planes in sandstone,  Calcite cemented beds at 45 to 49 and a calcite cemented horizon at 55 to 58.",,,,,,,
,344-U1380C-45R-2-A,344,U1380,C,45,45-2,R,2,A,69,96,759.82,760.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,,,,,,,
,344-U1380C-45R-3-A,344,U1380,C,45,45-3,R,3,A,0,20,760.09,760.29,fractured,high [drilling disturbance],6,,siltstone [USGS],,5GY 3/1 (very dark greenish gray),siltstone ,siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,heavy [B06],5,Interlayered greenish gray siltstone with sand layers.  Bottom half heavily damaged by drilling disturbance.,,,,,,,
,344-U1380C-45R-3-A,344,U1380,C,45,45-3,R,3,A,20,40,760.29,760.49,fractured,moderate [drilling disturbance],4,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,,Normally graded fine sand.,,,,,,,
,344-U1380C-45R-3-A,344,U1380,C,45,45-3,R,3,A,40,98,760.49,761.07,fractured,destroyed [drilling disturbance],8,,siltstone [USGS],,5GY 3/1 (very dark greenish gray),siltstone ,siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,,,,,,Heavily disturbed horizon.  Appears siltstone without sand layers or lenses.,,,,,,,
,344-U1380C-45R-4-A,344,U1380,C,45,45-4,R,4,A,0,99,761.07,762.06,fractured,high [drilling disturbance],6,,siltstone [USGS],,5GY 3/1 (very dark greenish gray),siltstone ,siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,,,Interlayered greenish gray siltstone with sand layers at 18 to 26 cm.  Bottom half appears to be all fine grained sandstone bed  (> 60 cm thick) but core  is highly disturbed by drilling.,,,,,,,
,344-U1380C-45R-5-A,344,U1380,C,45,45-5,R,5,A,0,77,762.06,762.83,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,,,,heavy [B06],5,Interlayered greenish gray siltstone with very thinly bedded sand layers at 6 to 6.5 cm and 66 to 74 cm.  Sand is fine grained. Rare charcoal horizons along bedding planes of sand layers,,,,,,,
,344-U1380C-45R-CC-A,344,U1380,C,45,45-CC,R,CC,A,0,25,762.83,763.08,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,,,,,,Interlayered greenish gray siltstone with sand layers at 45 to 45 and 54 to 64. Finely lamimated sand layers at 2 to 4 cm depth,,,,,,,
,344-U1380C-46R-1-A,344,U1380,C,46,46-1,R,1,A,0,42,763.2,763.62,fractured,moderate to high [drilling disturbance],5,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,moderate [B06],3,Dark grey siltstone with a medium grained normally graded sandstone (Medium sand to fine silt) between 28 and 42 cm.  Uppermost part is highly bioturbated.,,,,,,,
,344-U1380C-46R-1-A,344,U1380,C,46,46-1,R,1,A,42,84,763.62,764.04,washed gravel,high [drilling disturbance],6,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,moderate [B06],3,,,,,,,,
,344-U1380C-46R-1-A,344,U1380,C,46,46-1,R,1,A,84,147,764.04,764.67,fractured,moderate to high [drilling disturbance],5,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,heavy [B06],5,"Massive, dark grey fine grained siltstone with sandstone beds that are normal graded (medium sand to medium silt) and up to 11 cm thick (at 94 to 107 cm and 115 to 121 cm).",,,,,,,
,344-U1380C-46R-2-A,344,U1380,C,46,46-2,R,2,A,0,49,764.67,765.16,fractured,moderate [drilling disturbance],4,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,heavy [B06],5,"Massive, dark grey fine grained siltstone with normal graded sandstone bed (fine sand to fine silt) between 32 and 38 cm.",,,,,,,
,344-U1380C-46R-CC-A,344,U1380,C,46,46-CC,R,CC,A,0,22,765.16,765.38,fractured,destroyed [drilling disturbance],8,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,silt [W22_1],2,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,heavy [B06],5,,,,,,,,
,344-U1380C-47R-1-A,344,U1380,C,47,47-1,R,1,A,0,18,768,768.18,fractured,moderate [drilling disturbance],4,silty,sandstone [USGS],,5GY 3/1 (very dark greenish gray),silty  sandstone ,silty sandstone ,fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,,moderate [BP01],,,moderate [B06],3,One normal graded bed with bioturbatipon in the upper third and lamination all over the bed,,,,,,,
,344-U1380C-47R-1-A,344,U1380,C,47,47-1,R,1,A,18,78,768.18,768.78,fractured,slight [drilling disturbance],2,silty,sandstone [USGS],,5GY 3/1 (very dark greenish gray),silty  sandstone ,silty sandstone ,medium sand [W22_2],5,coarse sand [W22_2],6,,,,,,,,,,moderately well [BP01],,,slight [B06],2,Normal graded sandstone with slight bioturbation at top,,,,,,,
,344-U1380C-47R-1-A,344,U1380,C,47,47-1,R,1,A,78,110,768.78,769.1,fractured,slight [drilling disturbance],2,,sandstone [USGS],with silt [Leg339],5GY 3/1 (very dark greenish gray),sandstone ,sandstone  with silt ,,,,,,,,,,,,,,,,,,,"Sole marking and therefore convolute bedding between silty clay and subsequent coarse sand.
",,,,,,,
,344-U1380C-47R-1-A,344,U1380,C,47,47-1,R,1,A,110,137,769.1,769.37,fractured,slight [drilling disturbance],2,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,coarse sand [W22_2],6,,,,,,,,,,poor [BP01],,,heavy [B06],5,one sandstone clast between 120 and 123 cm,,,,,,,
,344-U1380C-47R-2-A,344,U1380,C,47,47-2,R,2,A,0,7,769.37,769.44,fractured,slight [drilling disturbance],2,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,medium silt [W22_2],4,,,,,,,,,,well [BP01],,,slight [B06],2,,,,,,,,
,344-U1380C-47R-2-A,344,U1380,C,47,47-2,R,2,A,7,85,769.44,770.22,fractured,slight [drilling disturbance],2,silty,conglomerate [M89],,5GY 3/1 (very dark greenish gray),silty  conglomerate ,silty conglomerate ,coarse sand [W22_2],6,pebble [W22_2],9,,,,,,,,,,poor [BP01],,,absent [B06],0,Polymikte conglomerate conatining fine silt and pebbeles of different lithology. Some clast up to 4 cm in diamter,,,,,,,
,344-U1380C-47R-2-A,344,U1380,C,47,47-2,R,2,A,85,119,770.22,770.56,fractured,minimal [drilling disturbance],1,,sandstone [USGS],,5GY 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,well [BP01],,,absent [B06],0,Some ripp-up clasts in the upper part of teh normal graded sandstone bed,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,0,10,770.56,770.66,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,10,15,770.66,770.71,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,,,,,,,,,,,,well [BP01],,,moderate [B06],3,most of the section is completely destroyed by drilling disturbance. Bioturbation is moderate below 67 cm,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,15,57,770.71,771.13,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,57,60,771.13,771.16,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,,,,,,,,,,,,well [BP01],,,moderate [B06],3,most of the section is completely destroyed by drilling disturbance. Bioturbation is moderate below 67 cm,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,60,74,771.16,771.3,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,74,79,771.3,771.35,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,,,,,,,,,,,,well [BP01],,,moderate [B06],3,most of the section is completely destroyed by drilling disturbance. Bioturbation is moderate below 67 cm,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,79,84,771.35,771.4,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 4/3 (weak red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,84,90,771.4,771.46,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,,,,,,,,,,,,well [BP01],,,moderate [B06],3,most of the section is completely destroyed by drilling disturbance. Bioturbation is moderate below 67 cm,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,90,92,771.46,771.48,fractured,high [drilling disturbance],6,,tuff [MMK88],,10R 3/2 (dusky red),tuff ,tuff ,silt [W22_1],2,coarse silt [W22_2],5,carbonaceous cemented and strongly lithified,,,,,,,,,very well [BP01],,,,,Nearly completely altered to zeolithe,,,,,,,
,344-U1380C-47R-3-A,344,U1380,C,47,47-3,R,3,A,92,106,771.48,771.62,fractured,high [drilling disturbance],6,clayey,siltstone [USGS],,10R 3/1 (dark reddish gray),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,,,,,,,,,,,,well [BP01],,,moderate [B06],3,most of the section is completely destroyed by drilling disturbance. Bioturbation is moderate below 67 cm,,,,,,,
,344-U1380C-47R-CC-A,344,U1380,C,47,47-CC,R,CC,A,0,19,771.62,771.81,fractured,slight [drilling disturbance],2,clayey,siltstone [USGS],,5GY 3/1 (very dark greenish gray),clayey  siltstone ,clayey siltstone ,fine silt [W22_2],3,,,,,,,,,,,,well [BP01],,,moderate [B06],3,,,,,,,,
,344-U1380C-48R-1-A,344,U1380,C,48,48-1,R,1,A,0,13,772.9,773.03,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-1-A,344,U1380,C,48,48-1,R,1,A,13,22,773.03,773.12,fractured,slight to moderate [drilling disturbance],3,,sandstone [USGS],,10GY 3/1 (very dark greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,slight [B06],2,,,,,,,,
,344-U1380C-48R-1-A,344,U1380,C,48,48-1,R,1,A,22,30,773.12,773.2,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-1-A,344,U1380,C,48,48-1,R,1,A,30,32,773.2,773.22,fractured,slight to moderate [drilling disturbance],3,,sandstone [USGS],,10GY 3/1 (very dark greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-48R-1-A,344,U1380,C,48,48-1,R,1,A,32,68,773.22,773.58,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-1-A,344,U1380,C,48,48-1,R,1,A,68,72,773.58,773.62,fractured,slight to moderate [drilling disturbance],3,,sandstone [USGS],,10GY 3/1 (very dark greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-48R-1-A,344,U1380,C,48,48-1,R,1,A,72,140,773.62,774.3,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-2-A,344,U1380,C,48,48-2,R,2,A,0,14,774.3,774.44,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-2-A,344,U1380,C,48,48-2,R,2,A,14,16,774.44,774.46,fractured,slight to moderate [drilling disturbance],3,,sandstone [USGS],,10GY 3/1 (very dark greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-48R-2-A,344,U1380,C,48,48-2,R,2,A,16,70,774.46,775,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-2-A,344,U1380,C,48,48-2,R,2,A,70,74,775,775.04,fractured,slight to moderate [drilling disturbance],3,,sandstone [USGS],,10GY 3/1 (very dark greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-48R-2-A,344,U1380,C,48,48-2,R,2,A,74,99,775.04,775.29,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-2-A,344,U1380,C,48,48-2,R,2,A,99,100,775.29,775.3,fractured,slight to moderate [drilling disturbance],3,,sandstone [USGS],,10GY 3/1 (very dark greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-48R-2-A,344,U1380,C,48,48-2,R,2,A,100,139,775.3,775.69,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-3-A,344,U1380,C,48,48-3,R,3,A,0,22,775.69,775.91,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-3-A,344,U1380,C,48,48-3,R,3,A,22,26,775.91,775.95,fractured,slight to moderate [drilling disturbance],3,,sandstone [USGS],,10GY 3/1 (very dark greenish gray),sandstone ,sandstone ,very fine sand [W22_2],3,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-48R-3-A,344,U1380,C,48,48-3,R,3,A,26,62,775.95,776.31,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-48R-3-A,344,U1380,C,48,48-3,R,3,A,56,62,776.25,776.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,,,,,,,
,344-U1380C-48R-CC-A,344,U1380,C,48,48-CC,R,CC,A,0,16,776.31,776.47,fractured,moderate to high [drilling disturbance],5,,claystone [USGS],with silt [Leg339],10GY 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-49R-1-A,344,U1380,C,49,49-1,R,1,A,0,43,777.7,778.13,,,,,claystone [USGS],with silt [Leg339],10Y 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-49R-1-A,344,U1380,C,49,49-1,R,1,A,43,68,778.13,778.38,,,,,sandstone [USGS],,10Y 3/1 (very dark greenish gray),sandstone ,sandstone ,medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-49R-1-A,344,U1380,C,49,49-1,R,1,A,68,146,778.38,779.16,,,,,claystone [USGS],with silt [Leg339],10Y 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-49R-1-A,344,U1380,C,49,49-1,R,1,A,134,146,779.04,779.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,,,,,,,
,344-U1380C-49R-2-A,344,U1380,C,49,49-2,R,2,A,0,103,779.16,780.19,,,,,claystone [USGS],with silt [Leg339],10Y 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,sandstone [Leg101],pebble [W22_2],,well [BP01],,rounded,5,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-49R-2-A,344,U1380,C,49,49-2,R,2,A,103,105,780.19,780.21,,,,,sandstone [USGS],,10Y 3/1 (very dark greenish gray),sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,,,,,,,,,
,344-U1380C-49R-2-A,344,U1380,C,49,49-2,R,2,A,105,119,780.21,780.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,WR,,,,,,,
,344-U1380C-49R-CC-A,344,U1380,C,49,49-CC,R,CC,A,0,13,780.35,780.48,,,,,claystone [USGS],with silt [Leg339],10Y 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-50R-1-A,344,U1380,C,50,50-1,R,1,A,0,49,782.6,783.09,fractured,high [drilling disturbance],6,,claystone [USGS],with silt [Leg339],10Y 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-50R-1-A,344,U1380,C,50,50-1,R,1,A,49,52,783.09,783.12,fractured,moderate [drilling disturbance],4,,sandstone [USGS],,,sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,4,,,,,,,,
,344-U1380C-50R-1-A,344,U1380,C,50,50-1,R,1,A,52,134,783.12,783.94,fractured,high [drilling disturbance],6,,claystone [USGS],with silt [Leg339],10Y 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-50R-2-A,344,U1380,C,50,50-2,R,2,A,0,29,783.94,784.23,fractured,moderate [drilling disturbance],4,,claystone [USGS],with silt [Leg339],10Y 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
,344-U1380C-50R-2-A,344,U1380,C,50,50-2,R,2,A,29,35,784.23,784.29,fractured,moderate [drilling disturbance],4,,sandstone [USGS],,,sandstone ,sandstone ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,well [BP01],,,,4,,,,,,,,
,344-U1380C-50R-2-A,344,U1380,C,50,50-2,R,2,A,35,66,784.29,784.6,fractured,moderate [drilling disturbance],4,,claystone [USGS],with silt [Leg339],10Y 3/1 (very dark greenish gray),claystone ,claystone  with silt ,clay [W22_2],1,silt [W22_1],2,,,,,,,,,,well [BP01],,,common [B06],4,Massive dark greenish gray siltstone. Matrix contains variable amounts of fine grained calcite.,,,,,,,
