Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top[cm] [cm],Bottom[cm] [cm],Top Depth[m] [m],Bottom Depth[m] [m],Color(name),PREFIX,PRINCIPALLITHOLOGY,Classification,SUFFIX,COMPLETE NAME,"Dominantgrain size(Wentworth, 1922)",Clastic grainRoundness,LITHIFICATION,LITHOLOGY COMMENTS,File Data
334-U1379C-95X-7-A,334,U1379,C,95,95-7,X,7,A,0,41,812.26,812.67,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,sand [U14W22],,well consolidated,,
334-U1379C-95X-7-A,334,U1379,C,95,95-7,X,7,A,41,49,812.67,812.75,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,sand [U14W22],,well consolidated,,
334-U1379C-95X-CC-A,334,U1379,C,95,95-CC,X,CC,A,0,105,812.75,813.8,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,sand [U14W22],,well consolidated,,
334-U1379C-96X-1-A,334,U1379,C,96,96-1,X,1,A,0,150,813.6,815.1,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,sand [U14W22],,well consolidated,,
334-U1379C-96X-2-A,334,U1379,C,96,96-2,X,2,A,0,88,815.1,815.98,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,sand [U14W22],,well consolidated,,
334-U1379C-96X-CC-A,334,U1379,C,96,96-CC,X,CC,A,0,35,815.98,816.33,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,sand [U14W22],,well consolidated,,
334-U1379C-97X-1-A,334,U1379,C,97,97-1,X,1,A,0,61,823.2,823.81,10GY 2.5/1,silty,sandstone [S54],"Shepard, 1954",,silty sandstone,sand [U14W22],,consolidated,,
334-U1379C-97X-1-A,334,U1379,C,97,97-1,X,1,A,61,90,823.81,824.1,10GY 2.5/1,sandy,siltstone [S54],"Shepard, 1954",,sandy siltstone,silt [U14W22],,consolidated,,
334-U1379C-97X-2-A,334,U1379,C,97,97-2,X,2,A,0,26,824.1,824.36,10GY 2.5/1,sandy,siltstone [S54],"Shepard, 1954",,sandy siltstone,silt [U14W22],,consolidated,,
334-U1379C-97X-2-A,334,U1379,C,97,97-2,X,2,A,26,100,824.36,825.1,10GY 2.5/1,silty,sandstone [S54],"Shepard, 1954",,silty sandstone,sand [U14W22],,consolidated,,
334-U1379C-97X-3-A,334,U1379,C,97,97-3,X,3,A,0,100,825.1,826.1,10GY 2.5/1,silty,sandstone [S54],"Shepard, 1954",,silty sandstone,sand [U14W22],,consolidated,,
334-U1379C-97X-CC-A,334,U1379,C,97,97-CC,X,CC,A,0,42,826.1,826.52,10GY 2.5/1,silty,sandstone [S54],"Shepard, 1954",,silty sandstone,sand [U14W22],,consolidated,,
334-U1379C-98X-1-A,334,U1379,C,98,98-1,X,1,A,0,150,832.1,833.6,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,consolidated,,
334-U1379C-98X-2-A,334,U1379,C,98,98-2,X,2,A,0,150,833.6,835.1,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,consolidated,,
334-U1379C-98X-3-A,334,U1379,C,98,98-3,X,3,A,0,110,835.1,836.2,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,consolidated,,
334-U1379C-98X-3-A,334,U1379,C,98,98-3,X,3,A,110,137,836.2,836.47,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,consolidated,,
334-U1379C-98X-4-A,334,U1379,C,98,98-4,X,4,A,0,150,836.47,837.97,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,consolidated,,
334-U1379C-98X-5-A,334,U1379,C,98,98-5,X,5,A,0,130,837.97,839.27,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,consolidated,,
334-U1379C-98X-6-A,334,U1379,C,98,98-6,X,6,A,0,51,839.27,839.78,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,consolidated,,
334-U1379C-98X-CC-A,334,U1379,C,98,98-CC,X,CC,A,0,43,839.78,840.21,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,consolidated,,
334-U1379C-99X-1-A,334,U1379,C,99,99-1,X,1,A,0,150,841.5,843,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,Gradation from sandy silt to medium sand,
334-U1379C-99X-2-A,334,U1379,C,99,99-2,X,2,A,0,150,843,844.5,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,Gradation from sandy silt to medium sand,
334-U1379C-99X-3-A,334,U1379,C,99,99-3,X,3,A,0,76,844.5,845.26,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,Gradation from sandy silt to medium sand,
334-U1379C-99X-CC-A,334,U1379,C,99,99-CC,X,CC,A,0,21,845.26,845.47,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,Gradation from sandy silt to medium sand,
334-U1379C-100X-1-A,334,U1379,C,100,100-1,X,1,A,10,100,851.2,852.1,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,"Calcareous cement in several horizons, increasing towards the bottom of the core",
334-U1379C-100X-2-A,334,U1379,C,100,100-2,X,2,A,0,88,852.1,852.98,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,"Calcareous cement in several horizons, increasing towards the bottom of the core",
334-U1379C-100X-3-A,334,U1379,C,100,100-3,X,3,A,0,140,852.98,854.38,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,"Calcareous cement in several horizons, increasing towards the bottom of the core",
334-U1379C-100X-4-A,334,U1379,C,100,100-4,X,4,A,0,54,854.38,854.92,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,"Calcareous cement in several horizons, increasing towards the bottom of the core",
334-U1379C-100X-CC-A,334,U1379,C,100,100-CC,X,CC,A,0,38,854.92,855.3,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,"Calcareous cement in several horizons, increasing towards the bottom of the core",
334-U1379C-101X-1-A,334,U1379,C,101,101-1,X,1,A,19,33,860.89,861.03,10G 4/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,cemented,"Calcareous cement. Two sharply defined calcareous horizons, from which veins in a web pattern develops.",
334-U1379C-101X-1-A,334,U1379,C,101,101-1,X,1,A,33,150,861.03,862.2,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,Alternating horizons of siltstone and fine sandstone. Variable calcareous cementation.,
334-U1379C-101X-2-A,334,U1379,C,101,101-2,X,2,A,0,150,862.2,863.7,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,Alternating horizons of siltstone and fine sandstone. Variable calcareous cementation.,
334-U1379C-101X-3-A,334,U1379,C,101,101-3,X,3,A,0,100,863.7,864.7,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,Alternating horizons of siltstone and fine sandstone. Variable calcareous cementation.,
334-U1379C-101X-4-A,334,U1379,C,101,101-4,X,4,A,0,90,864.7,865.6,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,Alternating horizons of siltstone and fine sandstone. Variable calcareous cementation.,
334-U1379C-101X-5-A,334,U1379,C,101,101-5,X,5,A,0,150,865.6,867.1,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,Alternating horizons of siltstone and fine sandstone. Variable calcareous cementation.,
334-U1379C-101X-6-A,334,U1379,C,101,101-6,X,6,A,0,150,867.1,868.6,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,Alternating horizons of siltstone and fine sandstone. Variable calcareous cementation.,
334-U1379C-101X-7-A,334,U1379,C,101,101-7,X,7,A,0,150,868.6,870.1,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,Alternating horizons of siltstone and fine sandstone. Variable calcareous cementation.,
334-U1379C-101X-CC-A,334,U1379,C,101,101-CC,X,CC,A,0,48,870.1,870.58,10GY 2.5/1,,silty sandstone [S54],"Shepard, 1954",,silty sandstone,fine sand [U14W22],,lithified,Alternating horizons of siltstone and fine sandstone. Variable calcareous cementation.,
334-U1379C-102X-1-A,334,U1379,C,102,102-1,X,1,A,0,150,870.3,871.8,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,,
334-U1379C-102X-2-A,334,U1379,C,102,102-2,X,2,A,0,150,871.8,873.3,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,"A few thin cm-scale beige clay laminae are observed in Sections 2 and 4. They are oriented parallel to the adjacent bedding. Some horizons show abundant organic matter laminae, decreasing towards the bottom of the core.",
334-U1379C-102X-3-A,334,U1379,C,102,102-3,X,3,A,0,150,873.3,874.8,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,,
334-U1379C-102X-4-A,334,U1379,C,102,102-4,X,4,A,0,150,874.8,876.3,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,"A few thin cm-scale beige clay laminae are observed in Sections 2 and 4. They are oriented parallel to the adjacent bedding. Some horizons show abundant organic matter laminae, decreasing towards the bottom of the core.",
334-U1379C-102X-5-A,334,U1379,C,102,102-5,X,5,A,0,20,876.3,876.5,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,,
334-U1379C-102X-5-A,334,U1379,C,102,102-5,X,5,A,20,23,876.5,876.53,10GY 2.5/1,,tephra [F&S84],"Fisher and Schminke, 1984",,tephra,fine sand [U14W22],,lithified,,
334-U1379C-102X-5-A,334,U1379,C,102,102-5,X,5,A,23,140,876.53,877.7,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,,
334-U1379C-102X-6-A,334,U1379,C,102,102-6,X,6,A,0,100,877.7,878.7,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,,
334-U1379C-102X-7-A,334,U1379,C,102,102-7,X,7,A,0,88,878.7,879.58,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,,
334-U1379C-102X-CC-A,334,U1379,C,102,102-CC,X,CC,A,0,49,879.58,880.07,10GY 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,,
334-U1379C-103X-1-A,334,U1379,C,103,103-1,X,1,A,43,100,880.33,880.9,N 2.5,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,Two thin levels (offset 54-58 and 85-86 cm) of  very-coarse sandstone with very abundant shell fragments.,
334-U1379C-103X-2-A,334,U1379,C,103,103-2,X,2,A,0,60,880.9,881.5,10Y 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,medium sand [U14W22],,lithified,Medium sand with very abundant shell fragments,
334-U1379C-103X-3-A,334,U1379,C,103,103-3,X,3,A,0,25,881.5,881.75,10Y 2.5/1,,sandstone [S54],"Shepard, 1954",,sandstone,medium sand [U14W22],,lithified,Medium sand with very abundant shell fragments,
334-U1379C-103X-CC-A,334,U1379,C,103,103-CC,X,CC,A,36,42,882.19,882.25,7.5YR 3/1,,breccia,"Shepard, 1954",,breccia,pebbles,,cemented,Clasts composed of limestone.,
334-U1379C-104X-1-A,334,U1379,C,104,104-1,X,1,A,16,63,889.76,890.23,7.5YR 3/1,,sandy siltstone [S54],"Shepard, 1954",,sandy siltstone,silt [U14W22],,lithified,Variable calcareous cement. There are few cm-scaled fine-grain sandstone horizons.,
334-U1379C-104X-CC-A,334,U1379,C,104,104-CC,X,CC,A,0,28,890.23,890.51,7.5YR 3/1,,sandy siltstone [S54],"Shepard, 1954",,sandy siltstone,silt [U14W22],,lithified,Variable calcareous cement. There are few cm-scaled fine-grain sandstone horizons.,
334-U1379C-104X-CC-A,334,U1379,C,104,104-CC,X,CC,A,28,38,890.51,890.61,7.5YR 3/1,,volcaniclastic-breccia [BGS-S81],"British Geological Survey-Schmid, 1981",,volcaniclastic-breccia,,,consolidated,The available part of the layer (~7 cm) apparently consists of basaltic clasts (up to 6 cm) in a clayey sand matrix.,
334-U1379C-105X-1-A,334,U1379,C,105,105-1,X,1,A,15,42,899.15,899.42,7.5YR 3/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,lenses of coarser sand,
334-U1379C-105X-CC-A,334,U1379,C,105,105-CC,X,CC,A,0,28,899.42,899.7,7.5YR 3/1,,sandstone [S54],"Shepard, 1954",,sandstone,medium sand [U14W22],,lithified,"variable, slight calcareous cementation",
334-U1379C-105X-CC-A,334,U1379,C,105,105-CC,X,CC,A,28,38,899.7,899.8,7.5YR 3/1,,sandstone [S54],"Shepard, 1954",,sandstone,fine sand [U14W22],,lithified,"abundant, possibly mafic clasts. Variable, slight calcareous cementation",
334-U1379C-106X-1-A,334,U1379,C,106,106-1,X,1,A,0,12,906.6,906.72,,,,,,basalt,,,,,
334-U1379C-106X-1-A,334,U1379,C,106,106-1,X,1,A,12,50,906.72,907.1,10Y 4/1,,sandstone [S54],"Shepard, 1954",,sandstone,medium sand [U14W22],subrounded (Default),lithified,Frequent clasts pockets.,
334-U1379C-106X-CC-A,334,U1379,C,106,106-CC,X,CC,A,0,29,907.1,907.39,7.5YR 2.5/1,sandy,clay [S54],"Shepard, 1954",,sandy clay,clay [U14W22],,soft,"Conglomerate composed of a sandy clayey matrix. Clasts are variable in size from around 0.5 cm to 5 cm. Clasts are variable in composeition. Some clast appear to be limestone, small basalt fragmetns and possibly chert. Some dark red mud clasts are also present.",
334-U1379C-107X-CC-A,334,U1379,C,107,107-CC,X,CC,A,0,12,916.4,916.52,10Y 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,fine silt [U14W22],,lithified,"Unit of sandy silt containing conglomeratic horizons. Clasts have a variable compostion and range in size from 2 mm to 10 mm (granular to small pebble). Clasts are composed of radiolarite chert, claystone, basalt, possibly limestones.",
334-U1379C-107X-CC-A,334,U1379,C,107,107-CC,X,CC,A,12,28,916.52,916.68,10Y 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,fine silt [U14W22],,consolidated,,
334-U1379C-108X-CC-A,334,U1379,C,108,108-CC,X,CC,A,0,42,924,924.42,5Y 1/2.5,silty,sand [S54],"Shepard, 1954",,silty sand,,,consolidated,"Coarsening upward unit of brownish silty sand to sandy silt. Clasts are present in the first 11 cm of the core. The clasts are subangular to subrounded in shape. Clasts are composed of dark brown/blackish material. possible some are basalt and some are mudstone. Small fragments of red chert. Small fragments of bluish material, possibly limestone.",
334-U1379C-108X-CC-A,334,U1379,C,108,108-CC,X,CC,A,42,51,924.42,924.51,5Y 1/2.5,silty,sand [S54],"Shepard, 1954",,silty sand,,,soft,,
334-U1379C-108X-CC-A,334,U1379,C,108,108-CC,X,CC,A,51,52,924.51,924.52,10G 3/1,,sandstone [S54],"Shepard, 1954",,sandstone,coarse sand [U14W22],,lithified,Grains seem to be composed of limestone basalt and chert.,
334-U1379C-109X-CC-A,334,U1379,C,109,109-CC,X,CC,A,0,14,928.5,928.64,10Y 2.5/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,,,lithified,Fining upward unit from fine sandy silt to silt.,
334-U1379C-109X-CC-A,334,U1379,C,109,109-CC,X,CC,A,14,28,928.64,928.78,10Y 2.5/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,,,lithified,Coarsening upward unit from fine sandy silt to medium grained sandy silt.,
334-U1379C-109X-CC-A,334,U1379,C,109,109-CC,X,CC,A,28,36,928.78,928.86,N 2.5,sandy,silt [S54],"Shepard, 1954",,sandy silt,,,lithified,"Alternating series of horizons of more silty and sandy material. the silt is dark greenish brown (10 2.5/1) in colour, while the sand is grey black (N 2.5). Sands are fine to medium grained.",
334-U1379C-110X-CC-A,334,U1379,C,110,110-CC,X,CC,A,0,10,929.5,929.6,10Y 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,lithified,,
334-U1379C-110X-CC-A,334,U1379,C,110,110-CC,X,CC,A,10,34,929.6,929.84,10Y 2.5/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,lithified,Unit which fines upwards from sandy silt to silt. Some laminations of darker materail at base (mud draping).,
334-U1379C-110X-CC-A,334,U1379,C,110,110-CC,X,CC,A,34,35,929.84,929.85,10Y 2.5/1,,sand [S54],"Shepard, 1954",,sand,coarse sand [U14W22],,lithified,"Horizon of coarse sand. Grains are composed of what could possibly be basalt and red cherts, possibly some limestone.",
334-U1379C-110X-CC-A,334,U1379,C,110,110-CC,X,CC,A,35,43,929.85,929.93,10Y 2.5/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,,
334-U1379C-111X-CC-A,334,U1379,C,111,111-CC,X,CC,A,0,26,932.5,932.76,5GY 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,lithified,Greenish grey sandy silt. Pods of coarser material present at 2-3 cm and 15-16 cm. Coarse sand grains are composed of bluish grey carbonate.,
334-U1379C-111X-CC-A,334,U1379,C,111,111-CC,X,CC,A,25,40,932.75,932.9,10Y 2.5/1,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,fine silt [U14W22],,lithified,"Very dark greenish grey. Unit appears to coarsen upwards from clay fine silt to sandy silt. Clasts ranging from 2 mm to 10 mm in size are present at 31 cm, 36 cm to 37 cm. clast are subangular in shape.",
334-U1379C-112X-1-A,334,U1379,C,112,112-1,X,1,A,0,5,935,935.05,2.5Y 4/1,,silt [S54],"Shepard, 1954",,silt,silt [U14W22],,lithified,Broken up fragments from drill on top of core.,
334-U1379C-112X-1-A,334,U1379,C,112,112-1,X,1,A,5,41,935.05,935.41,2.5Y 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,lithified,,
334-U1379C-112X-1-A,334,U1379,C,112,112-1,X,1,A,77,111,935.77,936.11,2.5Y 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,lithified,"At 81 cm there is a coarser horizon of blue grey carboate grains. some grains could be described as small clasts around 5 mm in size. There are also more subtle sandy areas. these are composed of fine or medium sand. these occur at 97 cm, 103 cm, and 108-109 cm.",
334-U1379C-112X-2-A,334,U1379,C,112,112-2,X,2,A,0,28,936.26,936.54,2.5Y 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,lithified,Coarsening upwards unit from silt to sandy silt.,
334-U1379C-112X-2-A,334,U1379,C,112,112-2,X,2,A,28,30,936.54,936.56,N 4,,silt [S54],"Shepard, 1954",,silt,silt [U14W22],,lithified,Grey layer containing bioturbation.,
334-U1379C-112X-2-A,334,U1379,C,112,112-2,X,2,A,30,42,936.56,936.68,2.5Y 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,lithified,,
334-U1379C-112X-2-A,334,U1379,C,112,112-2,X,2,A,42,49,936.68,936.75,N 4,,silt [S54],"Shepard, 1954",,silt,silt [U14W22],,lithified,Silty layer with the upper 5 cm biotubated. ,
334-U1379C-112X-2-A,334,U1379,C,112,112-2,X,2,A,49,93,936.75,937.19,2.5Y 4/1,sandy,silt [S54],"Shepard, 1954",,sandy silt,silt [U14W22],,lithified,Unit of sandy silt. Sandier horizons present at 60 to 61 cm and 63 to 64 cm.,
334-U1379C-113X-1-A,334,U1379,C,113,113-1,X,1,A,19,20,937.19,937.2,N 2.5,,sandstone [S54],"Shepard, 1954",,sandstone,coarse sand [U14W22],subangular (Default),lithified,Thin horizon of coarse sand to granules.,
334-U1379C-113X-1-A,334,U1379,C,113,113-1,X,1,A,20,36,937.2,937.36,5Y 2.5/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,Variable colour from light to dark beige grey. Few larger granules present within background silty clay.,
334-U1379C-113X-1-A,334,U1379,C,113,113-1,X,1,A,36,37,937.36,937.37,N 2.5,,sandstone [S54],"Shepard, 1954",,sandstone,coarse sand [U14W22],subangular (Default),lithified,Thin horizon of coarse sand to granules.,
334-U1379C-113X-1-A,334,U1379,C,113,113-1,X,1,A,37,61,937.37,937.61,5Y 2.5/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,Variable colour from light to dark beige grey. One sandy clast present at 41 cm.,
334-U1379C-113X-1-A,334,U1379,C,113,113-1,X,1,A,61,97,937.61,937.97,5Y 2.5/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,disturbed fragments from drilling.,
334-U1379C-113X-CC-A,334,U1379,C,113,113-CC,X,CC,A,0,3,937.72,937.75,10Y 2.5/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,disturbed fragments from drilling.,
334-U1379C-113X-CC-A,334,U1379,C,113,113-CC,X,CC,A,3,8,937.75,937.8,10Y 2.5/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,Very dark greenish brown/grey unit containing parallel to slightly wavey laminations. Some small lenses of fine sand are present.,
334-U1379C-113X-CC-A,334,U1379,C,113,113-CC,X,CC,A,8,45,937.8,938.17,10Y 2.5/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,disturbed fragments from drilling.,
334-U1379C-114X-CC-A,334,U1379,C,114,114-CC,X,CC,A,0,24,939,939.24,10G 4/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,soft,,
334-U1379C-114X-CC-A,334,U1379,C,114,114-CC,X,CC,A,24,30,939.24,939.3,10G 4/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,soft,,
334-U1379C-114X-CC-A,334,U1379,C,114,114-CC,X,CC,A,30,35,939.3,939.35,10Y 3/1,clay,silt [S54],"Shepard, 1954",,clay silt,silt [U14W22],,consolidated,,
334-U1379C-114X-CC-A,334,U1379,C,114,114-CC,X,CC,A,35,43,939.35,939.43,10YR 4/1,,clay [S54],"Shepard, 1954",,clay,clay [U14W22],,soft,,
334-U1379C-115X-CC-A,334,U1379,C,115,115-CC,X,CC,A,0,6,941,941.06,N 4,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,consolidated,Fragments from drill distrubance.,
334-U1379C-115X-CC-A,334,U1379,C,115,115-CC,X,CC,A,6,32,941.06,941.32,N 4,sandy,clayey silt [S54],"Shepard, 1954",,sandy clayey silt,fine silt [U14W22],,lithified,Unit is predominantly composed of clayey silt with some sandy layers. Sands are composed of fine to medium grains.,
334-U1379C-115X-CC-A,334,U1379,C,115,115-CC,X,CC,A,32,45,941.32,941.45,N 4,silty,sandstone [S54],"Shepard, 1954",,silty sandstone,medium sand [U14W22],,lithified,Silty sandstone which contains slight  varations in compositon with some slightly more sandy and silty horizons.,
334-U1379C-116X-1-A,334,U1379,C,116,116-1,X,1,A,0,23,943,943.23,10Y 4/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,grey coloured silty clay with occasional sandy grains present.,
334-U1379C-116X-1-A,334,U1379,C,116,116-1,X,1,A,23,26,943.23,943.26,10Y 6/1,silty,clay [S54],"Shepard, 1954",,silty clay,clay [U14W22],,lithified,Light grey bed that is heavily bioturbated.,
