Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],Amount of ash in lithology,Amount of ash in lithology rank [read only],Sed. structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Macrofossil,Diagenetic constituent,Diagenetic constituent composition,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Extra Sample ID Data
341-U1418F-61R-1-A,47.0,85.0,832.77,833.15,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,61,R,1,A,,,,
341-U1418F-61R-1-A,85.0,99.0,833.15,833.29,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,61,R,1,A,,,,
341-U1418F-61R-1-A,99.0,101.0,833.29,833.31,,sandstone [Leg210],,sandstone ,,,,N 4 (dark gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,61,R,1,A,,,,
341-U1418F-61R-1-A,101.0,145.0,833.31,833.75,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,61,R,1,A,,,,
341-U1418F-61R-2-A,0.0,8.0,833.75,833.83,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,61,R,2,A,,,,
341-U1418F-61R-2-A,8.0,12.0,833.83,833.87,,sandstone [Leg210],,sandstone ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,61,R,2,A,,,,
341-U1418F-61R-2-A,12.0,55.0,833.87,834.3,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),,,,,,,,,,,,,,,gradational contact,,,,,341,U1418,F,61,R,2,A,,,,
341-U1418F-61R-2-A,55.0,70.0,834.3,834.45,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2,,,,,,,,,,,,,gradational contact,,,,,341,U1418,F,61,R,2,A,,,,
341-U1418F-61R-2-A,70.0,149.0,834.45,835.24,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,61,R,2,A,,,,
341-U1418F-61R-3-A,0.0,9.0,835.24,835.33,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,61,R,3,A,,,,
341-U1418F-61R-3-A,9.0,13.0,835.33,835.37,calcareous bearing,siltstone [Leg210],,calcareous bearing siltstone ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,61,R,3,A,,,,
341-U1418F-61R-3-A,13.0,48.0,835.37,835.72,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,greenish gray color bands (mm to 1cm thick),,,,,,341,U1418,F,61,R,3,A,,,,
341-U1418F-61R-3-A,48.0,98.0,835.72,836.22,,mud [Leg210],,mud ,,,,N 3 (very dark gray),moderate [DB86],2,present [A79],1,,,,,,,,,,,,,,,,341,U1418,F,61,R,3,A,,,,
341-U1418F-61R-3-A,98.0,108.0,836.22,836.32,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,61,R,3,A,,,,
341-U1418F-61R-3-A,108.0,111.0,836.32,836.35,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,61,R,3,A,,,,
341-U1418F-61R-3-A,111.0,128.0,836.35,836.52,,,,,,,,,,,,,,,,,,,,,,IW,,,,,,341,U1418,F,61,R,3,A,,,,
341-U1418F-61R-4-A,0.0,9.0,836.52,836.61,,mud [Leg210],,mud ,,,,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,61,R,4,A,,,,
341-U1418F-61R-4-A,9.0,28.0,836.61,836.8,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,61,R,4,A,,,,
341-U1418F-61R-4-A,28.0,48.0,836.8,837.0,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),moderate [DB86],2,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,61,R,4,A,,,,
341-U1418F-61R-4-A,48.0,61.0,837.0,837.13,,mud [Leg210],,mud ,,,,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,61,R,4,A,,,,
341-U1418F-61R-4-A,61.0,79.0,837.13,837.31,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,greenish gray color bands (mm to 2cm thick),,,,,,341,U1418,F,61,R,4,A,,,,
341-U1418F-61R-CC-A,0.0,9.0,837.31,837.4,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,greenish gray color bands (mm to 5mm thick),,,,,,341,U1418,F,61,R,CC,A,,,,
341-U1418F-61R-CC-A,9.0,14.0,837.4,837.45,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,F,61,R,CC,A,,,,
341-U1418F-62R-1-A,0.0,40.0,842.0,842.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,62,R,1,A,,,,
341-U1418F-62R-1-A,40.0,75.5,842.4,842.755,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,62,R,1,A,,,,
341-U1418F-62R-1-A,75.5,93.0,842.755,842.93,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,62,R,1,A,,,,
341-U1418F-62R-1-A,93.0,123.0,842.93,843.23,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,62,R,1,A,,,,
341-U1418F-62R-1-A,123.0,135.0,843.23,843.35,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,,,,341,U1418,F,62,R,1,A,,,,
341-U1418F-62R-2-A,0.0,28.0,843.35,843.63,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,62,R,2,A,,,,
341-U1418F-62R-2-A,28.0,32.0,843.63,843.67,,mud [Leg210],,mud ,,,parallel lamination,5GY 3/1 (very dark greenish gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,62,R,2,A,,,,
341-U1418F-62R-2-A,32.0,143.0,843.67,844.78,,mud [Leg210],,mud ,,,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,,,,341,U1418,F,62,R,2,A,,,,
341-U1418F-62R-3-A,0.0,122.0,844.78,846.0,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,62,R,3,A,,,,
341-U1418F-62R-4-A,0.0,92.0,846.0,846.92,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,62,R,4,A,,,,
341-U1418F-62R-4-A,92.0,114.0,846.92,847.14,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),heavy [DB86],3,present [A79],2,,,,,pebble [W22_2],subangular,,,,"silt concentrated in layers;
99cm: 1.5cm argillite",,,,,,341,U1418,F,62,R,4,A,,,,
341-U1418F-62R-CC-A,0.0,6.0,847.14,847.2,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),moderate [DB86],2,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,62,R,CC,A,,,,
341-U1418F-62R-CC-A,6.0,19.0,847.2,847.33,,mud [Leg210],with dispersed clasts,mud  with dispersed clasts,,,parallel lamination,N 4 (dark gray),none [DB86],0,present [A79],2,,,pebble [W22_2],subrounded,,,,,,"7cm: 3cm calcareous bearing clast
15cm: 3.5cm conglomerate",,,,,,341,U1418,F,62,R,CC,A,,,,
341-U1418F-62R-CC-A,19.0,24.0,847.33,847.38,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,F,62,R,CC,A,,,,
341-U1418F-63R-1-A,0.0,85.0,851.7,852.55,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,,,,,,,,,,,,,,,,,,,,,341,U1418,F,63,R,1,A,,,,
341-U1418F-63R-1-A,85.0,110.0,852.55,852.8,,mud [Leg210],,mud ,,,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,,,,341,U1418,F,63,R,1,A,,,,
341-U1418F-63R-1-A,110.0,113.0,852.8,852.83,,sandstone [Leg210],,sandstone ,,,,N 5 (gray),,3,,,,,,,,,,,,,,,,,,341,U1418,F,63,R,1,A,,,,
341-U1418F-63R-1-A,113.0,150.0,852.83,853.2,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 3 (very dark gray),,,present [A79],1,granule [W22_2],subrounded,,,,,,,,kf granule at 120 cm,,,,,,341,U1418,F,63,R,1,A,,,,
341-U1418F-63R-2-A,0.0,4.0,853.2,853.24,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,63,R,2,A,,,,
341-U1418F-63R-2-A,4.0,13.5,853.24,853.335,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,63,R,2,A,,,,
341-U1418F-63R-2-A,13.5,48.0,853.335,853.68,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,color banding,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,"greenish gray color bands (mm to 1cm thick);
36cm: small fault",,irregular,,,,341,U1418,F,63,R,2,A,,,,
341-U1418F-63R-2-A,48.0,52.0,853.68,853.72,,sandstone [Leg210],,sandstone ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,irregular,,,,341,U1418,F,63,R,2,A,,,,
341-U1418F-63R-2-A,52.0,83.0,853.72,854.03,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,color banding,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,63,R,2,A,,,,
341-U1418F-63R-2-A,83.0,97.0,854.03,854.17,,mud [Leg210],,mud ,,,,N 3 (very dark gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,63,R,2,A,,,,
341-U1418F-63R-2-A,97.0,101.0,854.17,854.21,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,63,R,2,A,,,,
341-U1418F-63R-2-A,101.0,119.0,854.21,854.39,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,63,R,2,A,,,,
341-U1418F-63R-3-A,0.0,43.0,854.39,854.82,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,irregular,,,,341,U1418,F,63,R,3,A,,,,
341-U1418F-63R-3-A,43.0,46.0,854.82,854.85,calcareous bearing,sandstone [Leg210],,calcareous bearing sandstone ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,irregular,,,,341,U1418,F,63,R,3,A,,,,
341-U1418F-63R-3-A,46.0,49.0,854.85,854.88,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,63,R,3,A,,,,
341-U1418F-63R-3-A,49.0,57.0,854.88,854.96,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,54.5cm: Zoophycos burrow,,,,,,341,U1418,F,63,R,3,A,,,,
341-U1418F-63R-CC-A,0.0,31.0,854.96,855.27,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,63,R,CC,A,,,,
341-U1418F-63R-CC-A,31.0,36.0,855.27,855.32,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,F,63,R,CC,A,,,,
341-U1418F-64R-1-A,0.0,39.0,861.4,861.79,,mud [Leg210],,mud ,,,,N 3 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,,,,341,U1418,F,64,R,1,A,,,,
341-U1418F-64R-1-A,39.0,42.0,861.79,861.82,calcareous bearing,siltstone [Leg210],,calcareous bearing siltstone ,,,,N 7 (light gray),,,,,,,,,,,,,,biscuit,,,,,,341,U1418,F,64,R,1,A,,,,
341-U1418F-64R-1-A,42.0,60.0,861.82,862.0,,mud [Leg210],,mud ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,gradational contact,,,,,341,U1418,F,64,R,1,A,,,,
341-U1418F-64R-1-A,60.0,100.0,862.0,862.4,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,64,R,1,A,,,,
341-U1418F-64R-1-A,100.0,104.0,862.4,862.44,calcareous bearing,siltstone [Leg210],,calcareous bearing siltstone ,,,,N 7 (light gray),,,,,,,,,,,,,,crack,,,,,,341,U1418,F,64,R,1,A,,,,
341-U1418F-64R-1-A,104.0,136.0,862.44,862.76,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,64,R,1,A,,,,
341-U1418F-64R-2-A,0.0,28.0,862.76,863.04,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,64,R,2,A,,,,
341-U1418F-64R-2-A,28.0,32.0,863.04,863.08,calcareous bearing,siltstone [Leg210],,calcareous bearing siltstone ,,,,N 7 (light gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,64,R,2,A,,,,
341-U1418F-64R-2-A,32.0,38.0,863.08,863.14,,mud [Leg210],,mud ,,,,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,64,R,2,A,,,,
341-U1418F-64R-2-A,38.0,42.0,863.14,863.18,calcareous bearing,siltstone [Leg210],,calcareous bearing siltstone ,,,,N 7 (light gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,64,R,2,A,,,,
341-U1418F-64R-2-A,42.0,49.0,863.18,863.25,,mud [Leg210],,mud ,,,,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,64,R,2,A,,,,
341-U1418F-64R-2-A,49.0,50.5,863.25,863.265,calcareous bearing,siltstone [Leg210],,calcareous bearing siltstone ,,,,N 7 (light gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,64,R,2,A,,,,
341-U1418F-64R-2-A,50.5,60.0,863.265,863.36,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,64,R,2,A,,,,
341-U1418F-64R-CC-A,0.0,17.0,863.36,863.53,calcareous rich,interbedded clay(stone) and mud(stone) [McKW53],,calcareous rich interbedded clay(stone) and mud(stone) ,,,,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,mud with thin beds of calcareous rich clay,,,,,,341,U1418,F,64,R,CC,A,,,,
341-U1418F-64R-CC-A,17.0,22.0,863.53,863.58,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,F,64,R,CC,A,,,,
341-U1418F-65R-1-A,0.0,109.0,871.1,872.19,,mud [Leg210],with dispersed clasts,mud  with dispersed clasts,,,,N 3 (very dark gray),,,,,,,,,,,,,,"clasts max. granule size, commonly medium sand; clasts arranged in thin laminae to laminae; between 48 to 62 cm distal end of larger cross bed structure;",sharp contact,planar,,,,341,U1418,F,65,R,1,A,,,,
341-U1418F-65R-1-A,109.0,117.0,872.19,872.27,sandy,mud [Leg210],,sandy mud ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,65,R,1,A,,,,
341-U1418F-65R-1-A,117.0,150.0,872.27,872.6,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,65,R,1,A,,,,
341-U1418F-65R-2-A,0.0,46.5,872.6,873.065,,mud [Leg210],with silt [Leg339],mud  with silt ,,,parallel lamination,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,"laminae are silty mud;
29-34cm: fault",,,,,,341,U1418,F,65,R,2,A,,,,
341-U1418F-65R-2-A,46.5,70.0,873.065,873.3,,mud [Leg210],,mud ,,,,N 3 (very dark gray),moderate [DB86],2,absent [A79],,,,,,,,,,,,gradational contact,,,,,341,U1418,F,65,R,2,A,,,,
341-U1418F-65R-2-A,70.0,79.0,873.3,873.39,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,irregular,,,,341,U1418,F,65,R,2,A,,,,
341-U1418F-65R-2-A,79.0,83.0,873.39,873.43,,siltstone [Leg210],,siltstone ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,65,R,2,A,,,,
341-U1418F-65R-2-A,83.0,97.0,873.43,873.57,,,,,,,,,,,,,,,,,,,,,,IW,,,,,,341,U1418,F,65,R,2,A,,,,
341-U1418F-65R-3-A,0.0,30.0,873.57,873.87,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),none [DB86],0,present [A79],1,,,,,granule [W22_2],subangular,,,,,gradational contact,,,,,341,U1418,F,65,R,3,A,,,,
341-U1418F-65R-3-A,30.0,34.0,873.87,873.91,,silt [Leg210],,silt ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,65,R,3,A,,,,
341-U1418F-65R-3-A,34.0,60.0,873.91,874.17,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,65,R,3,A,,,,
341-U1418F-65R-CC-A,0.0,3.0,874.17,874.2,calcareous bearing,siltstone [Leg210],,calcareous bearing siltstone ,,,,N 7 (light gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,65,R,CC,A,,,,
341-U1418F-65R-CC-A,3.0,12.0,874.2,874.29,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,65,R,CC,A,,,,
341-U1418F-65R-CC-A,12.0,17.0,874.29,874.34,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,F,65,R,CC,A,,,,
341-U1418F-66R-1-A,0.0,40.0,880.8,881.2,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,66,R,1,A,,,,
341-U1418F-66R-1-A,40.0,48.0,881.2,881.28,muddy [Leg339],clast-rich diamict [M89m],,muddy  clast-rich diamict ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,66,R,1,A,,,,
341-U1418F-66R-1-A,48.0,63.0,881.28,881.43,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,66,R,1,A,,,,
341-U1418F-66R-1-A,63.0,75.0,881.43,881.55,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,66,R,1,A,,,,
341-U1418F-66R-1-A,75.0,76.0,881.55,881.56,,siltstone [Leg210],,siltstone ,,,,N 6 (gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,66,R,1,A,,,,
341-U1418F-66R-1-A,76.0,99.0,881.56,881.79,calcareous rich,mud [Leg210],,calcareous rich mud ,,,,,,,,,,,,,,,,,,,,,,,,341,U1418,F,66,R,1,A,,,,
341-U1418F-66R-CC-A,0.0,13.0,881.79,881.92,,mud [Leg210],,mud ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,66,R,CC,A,,,,
341-U1418F-66R-CC-A,13.0,18.0,881.92,881.97,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,F,66,R,CC,A,,,,
341-U1418F-67R-1-A,0.0,5.0,890.5,890.55,,mud [Leg210],,mud ,,,,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,67,R,1,A,,,,
341-U1418F-67R-1-A,5.0,9.0,890.55,890.59,calcareous bearing,sandstone [Leg210],,calcareous bearing sandstone ,,,,N 7 (light gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,67,R,1,A,,,,
341-U1418F-67R-1-A,9.0,20.0,890.59,890.7,,mud [Leg210],,mud ,,,,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,67,R,1,A,,,,
341-U1418F-68R-1-A,0.0,13.0,900.2,900.33,muddy [Leg339],clast-rich diamict [M89m],,muddy  clast-rich diamict ,,,,N 3 (very dark gray),,,,,,,,,,,,,,with abundant mud rip-up clasts,sharp contact,planar,,,,341,U1418,F,68,R,1,A,,,,
341-U1418F-68R-1-A,13.0,17.0,900.33,900.37,,mud [Leg210],,mud ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,sharp contact,,,,,341,U1418,F,68,R,1,A,,,,
341-U1418F-68R-1-A,17.0,31.0,900.37,900.51,muddy [Leg339],clast-rich diamict [M89m],,muddy  clast-rich diamict ,,,,N 3 (very dark gray),,,,,,,,,,,,,,with abundant mud rip-up clasts,sharp contact,planar,,,,341,U1418,F,68,R,1,A,,,,
341-U1418F-68R-1-A,31.0,84.0,900.51,901.04,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,68,R,1,A,,,,
341-U1418F-68R-1-A,84.0,88.0,901.04,901.08,,siltstone [Leg210],,siltstone ,,,,N 4 (dark gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,68,R,1,A,,,,
341-U1418F-68R-1-A,88.0,120.0,901.08,901.4,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,68,R,1,A,,,,
341-U1418F-68R-1-A,120.0,122.0,901.4,901.42,,siltstone [Leg210],,siltstone ,,,,N 4 (dark gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,F,68,R,1,A,,,,
341-U1418F-68R-1-A,122.0,126.0,901.42,901.46,,mud [Leg210],,mud ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,68,R,1,A,,,,
341-U1418F-68R-2-A,0.0,24.0,901.46,901.7,,mud [Leg210],,mud ,,,parallel lamination,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,0-16cm: extremely drilling disturbed,,,,,,341,U1418,F,68,R,2,A,,,,
341-U1418F-68R-2-A,24.0,51.0,901.7,901.97,,mud [Leg210],,mud ,,,,N 3 (very dark gray),moderate [DB86],2,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,68,R,2,A,,,,
341-U1418F-68R-CC-A,0.0,8.0,901.97,902.05,,mud [Leg210],,mud ,,,,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,68,R,CC,A,,,,
341-U1418F-68R-CC-A,8.0,13.0,902.05,902.1,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,F,68,R,CC,A,,,,
341-U1418F-68R-CC-A,13.0,19.0,902.1,902.16,,siltstone [Leg210],,siltstone ,,,,N 7 (light gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,F,68,R,CC,A,,,,
341-U1418F-69R-1-A,0.0,26.0,909.9,910.16,,mud [Leg210],,mud ,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,massive clayey mud with some lamination (1 - 5 mm),,,,,,341,U1418,F,69,R,1,A,,,,
341-U1418F-69R-1-A,26.0,41.0,910.16,910.31,,mud [Leg210],,mud ,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,,,,341,U1418,F,69,R,1,A,,,,
341-U1418F-69R-1-A,41.0,150.0,910.31,911.4,,mud [Leg210],,mud ,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,massive clayey mud with some (partly silty) lamination (1 - 5 mm); lonestones include small (3 mm) granitoid and black metasedimentary rocks; faulting observed @ 60 cm and 86 cm,,,,,,341,U1418,F,69,R,1,A,,,,
341-U1418F-69R-2-A,0.0,120.0,911.4,912.6,,mud [Leg210],,mud ,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,massive clayey mud with some lamination (1 - 5 mm); few intervals with slight bioturbation (e.g. 57-60 cm); faulting observed @ 82 cm; color 10Y 4/1 to N 4,,,,,,341,U1418,F,69,R,2,A,,,,
341-U1418F-69R-3-A,0.0,74.0,912.6,913.34,,mud [Leg210],with volcanic ash [Leg339],mud  with volcanic ash ,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,"massive clayey mud with some silty laminae (4 mm thick); faulting observed @ 45, 52, 59 cm; subrounded ash grains",,,,,,341,U1418,F,69,R,3,A,,,,
341-U1418F-69R-CC-A,0.0,14.0,913.34,913.48,,mud [Leg210],with volcanic ash [Leg339],mud  with volcanic ash ,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,341,U1418,F,69,R,CC,A,,,,
341-U1418F-69R-CC-A,14.0,19.0,913.48,913.53,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,,341,U1418,F,69,R,CC,A,,,,
341-U1418F-70R-1-A,0.0,10.0,919.6,919.7,,sandstone [Leg210],,sandstone ,,,,N 3 (very dark gray),,,,,,,,,,,,,,fall in; fine sandstone,,,,,,341,U1418,F,70,R,1,A,,,,
