Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data
353-U1445A-69X-6-A,0,30.5,601.63,601.935,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,,,,
353-U1445A-69X-6-A,30.5,37.5,601.935,602.005,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,
353-U1445A-69X-6-A,37.5,57,602.005,602.2,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-69X-CC-A,0,104,602.2,603.24,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-1-A,0,24,604.5,604.74,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-2-A,0,150,604.74,606.24,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-3-A,0,151,606.24,607.75,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-4-A,0,50.5,607.75,608.255,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-4-A,50.5,56,608.255,608.31,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-70X-4-A,56,147,608.31,609.22,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-5-A,0,44.5,609.22,609.665,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 4/5GY (dark greenish gray),bioturbated,,,,,,,,burrows,,,,,,,
353-U1445A-70X-5-A,42.5,46,609.645,609.68,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-70X-5-A,47,144,609.69,610.66,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-6-A,0,47,610.66,611.13,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/5GY (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,,,,
353-U1445A-70X-6-A,47,63,611.13,611.29,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),erosive,,,medium bed,normally graded,,,,,Turbidite,,,"With green and dark greenish gray coarse to very coarse sand, many shell fragments and foraminifers.",,,
353-U1445A-70X-6-A,63,150,611.29,612.16,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-7-A,0,92,612.16,613.08,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-7-A,92,97,613.08,613.13,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,
353-U1445A-70X-8-A,0,72,613.13,613.85,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-70X-CC-A,0,67,613.85,614.52,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-71X-1-A,0,150,614.2,615.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs at 36-39 and 105-150 cm. Carbonate nodule between 93 and 94 cm.,,,
353-U1445A-71X-2-A,0,46,615.7,616.16,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,,,,
353-U1445A-71X-2-A,46,49,616.16,616.19,,silty,sand,,silty sand,silty sand,sand,,brown,GLEY 1 3/10Y (very dark greenish gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-71X-2-A,49,150,616.19,617.2,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs between 72 and 112 cm.,,,
353-U1445A-71X-3-A,0,65,617.2,617.85,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy bleb between 63 and 65 cm.,,,
353-U1445A-71X-3-A,65,67,617.85,617.87,,silty,sand,,silty sand,silty sand,sand,,brown,GLEY 1 3/5GY (very dark greenish gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-71X-3-A,67,151,617.87,618.71,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the interval.,,,
353-U1445A-71X-4-A,0,11.5,618.71,618.825,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,,,,
353-U1445A-71X-4-A,11.5,14,618.825,618.85,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-71X-4-A,14,150,618.85,620.21,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs between 54 and 68 cm.,,,
353-U1445A-71X-5-A,0,125,620.21,621.46,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,Black (organic matter) patch between 6-7 cm. Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-71X-5-A,125,129,621.46,621.5,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-71X-5-A,129,150,621.5,621.71,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-71X-6-A,0,31,621.71,622.02,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-71X-6-A,31,34.5,622.02,622.055,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-71X-6-A,34.5,75,622.055,622.46,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-71X-6-A,75,81,622.46,622.52,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),bioturbated,,,very thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-71X-6-A,81,120,622.52,622.91,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-71X-7-A,0,74,622.91,623.65,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-71X-CC-A,0,28,623.65,623.93,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-72X-1-A,0,119,623.9,625.09,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-72X-1-A,0,146,623.9,625.36,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-72X-1-A,119,146,625.09,625.36,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),,,,medium bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-72X-2-A,0,124,625.36,626.6,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Many brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-72X-3-A,0,150,626.6,628.1,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Many brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-72X-4-A,0,127,628.1,629.37,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Many brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-72X-5-A,0,140,629.37,630.77,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 2.5/10Y (greenish black),,,,,,,,,burrows,,,,Many brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-72X-CC-A,0,39,630.77,631.16,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 2.5/10Y (greenish black),,,,,,,,,burrows,,,,Many brown (5Y 4/2) foraminifer rich sandy blebs along the section.,,,
353-U1445A-73X-1-A,0,150,630.4,631.9,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 2.5/10Y (greenish black),,,,,,,,,burrows,,,,Many greenish brown silty sand and few brown (5Y 4/2; foraminifer rich) sandy blebs along the section.,,,
353-U1445A-73X-2-A,0,147,631.9,633.37,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
353-U1445A-73X-3-A,0,143,633.37,634.8,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
353-U1445A-73X-4-A,0,150,634.8,636.3,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand and few brown (5Y 4/2; foraminifer rich) sandy blebs along the section.,,,
353-U1445A-73X-5-A,0,150,636.3,637.8,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
353-U1445A-73X-6-A,0,70,637.8,638.5,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand and few brown (5Y 4/2; foraminifer rich) sandy blebs along the section.,,,
353-U1445A-73X-6-A,70,77.5,638.5,638.575,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-73X-6-A,77.5,102,638.575,638.82,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand and few brown (5Y 4/2; foraminifer rich) sandy blebs along the section.,,,
353-U1445A-73X-CC-A,0,28,638.82,639.1,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
353-U1445A-74X-1-A,0,10,640.1,640.2,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand and few brown (5Y 4/2; foraminifer rich) sandy blebs along the section.,,,
353-U1445A-74X-1-A,10,20,640.2,640.3,,silty,sand,,silty sand,silty sand,sand,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,medium bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-74X-1-A,20,55,640.3,640.65,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,Many greenish brown silty sand and few brown (5Y 4/2; foraminifer rich) sandy blebs along the section.,,,
353-U1445A-74X-1-A,55,57,640.65,640.67,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),erosive,sharp,inclined,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,
353-U1445A-74X-1-A,57,63,640.67,640.73,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand and few brown (5Y 4/2; foraminifer rich) sandy blebs along the section.,,,
353-U1445A-74X-1-A,63,71.5,640.73,640.815,,silty,sand,,silty sand,silty sand,sand,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-74X-1-A,71.5,142,640.815,641.52,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),bioturbated,,,,,,,,burrows,,,,Many greenish brown silty sand and few brown (5Y 4/2; foraminifer rich) sandy blebs along the section.,,,
353-U1445A-74X-1-A,142,144,641.52,641.54,,silty,sand,,silty sand,silty sand,sand,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,,,,normally graded,,,,,Turbidite,,,,,,
353-U1445A-74X-2-A,0,29,641.54,641.83,,silty,sand,,silty sand,silty sand,sand,,dark gray,GLEY 1 3/10Y (very dark greenish gray),erosive,,,medium bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-74X-2-A,29,92.5,641.83,642.465,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
353-U1445A-74X-2-A,92.5,98.5,642.465,642.525,,silty,sand,,silty sand,silty sand,sand,,dark gray,GLEY 1 3/10Y (very dark greenish gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-74X-2-A,98.5,121,642.525,642.75,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
353-U1445A-74X-2-A,121,129,642.75,642.83,,silty,sand,,silty sand,silty sand,sand,,dark gray,GLEY 1 3/10Y (very dark greenish gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-74X-2-A,129,137,642.83,642.91,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Vertical burrow (filed by glauconaite and sand). Many greenish brown silty sand blebs along the section.,,,
353-U1445A-74X-2-A,137,141,642.91,642.95,,silty,sand,,silty sand,silty sand,sand,,dark gray,GLEY 1 3/10Y (very dark greenish gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-74X-2-A,141,150,642.95,643.04,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
353-U1445A-74X-3-A,0,7,643.04,643.11,,silty,sand,,silty sand,silty sand,sand,,dark gray,GLEY 1 3/10Y (very dark greenish gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,
353-U1445A-74X-3-A,7,129,643.11,644.33,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
353-U1445A-74X-3-A,129,135,644.33,644.39,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 3/2 (dark olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,
353-U1445A-74X-3-A,135,139,644.39,644.43,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark gray,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,burrows,,,,Many greenish brown silty sand blebs along the section.,,,
